geoid,md_primary_care_count,do_primary_care_count,total_population,pcp_count,pcp_per_100k
21005,7.0,0.0,24224.0,7.0,28.896961690885075
21007,0.0,0.0,7650.0,0.0,0.0
21009,28.0,2.0,44854.0,30.0,66.88366700851653
21011,2.0,0.0,12829.0,2.0,15.589679632083563
21013,10.0,2.0,23568.0,12.0,50.91649694501018
21015,72.0,7.0,139093.0,79.0,56.79653181684197
21017,12.0,1.0,20093.0,13.0,64.69914895734833
21019,39.0,6.0,48110.0,45.0,93.53564747453753
21021,16.0,1.0,30904.0,17.0,55.009060315816726
21023,0.0,1.0,8452.0,1.0,11.83151916706105
21025,7.0,1.0,13351.0,8.0,59.920605198112504
21027,5.0,0.0,20943.0,5.0,23.874325550303205
21029,15.0,0.0,83836.0,15.0,17.892075003578416
21031,1.0,1.0,12295.0,2.0,16.26677511183408
21033,4.0,0.0,12570.0,4.0,31.821797931583138
21035,18.0,1.0,37685.0,19.0,50.41793817168635
21037,50.0,4.0,93300.0,54.0,57.87781350482316
21039,1.0,1.0,4720.0,2.0,42.3728813559322
21041,3.0,1.0,10938.0,4.0,36.5697568111172
21043,4.0,1.0,26395.0,5.0,18.942981625307823
21045,2.0,0.0,15920.0,2.0,12.56281407035176
21047,37.0,1.0,73037.0,38.0,52.02842394950504
21049,13.0,4.0,37061.0,17.0,45.87032190172958
21051,5.0,3.0,19913.0,8.0,40.17476020690002
21053,5.0,0.0,9123.0,5.0,54.80653293872629
21055,4.0,0.0,8981.0,4.0,44.538470103551944
21057,3.0,1.0,5946.0,4.0,67.27211570803902
21059,59.0,5.0,103222.0,64.0,62.00228633430857
21061,1.0,0.0,12269.0,1.0,8.150623522699487
21063,0.0,1.0,7293.0,1.0,13.71177841766077
21065,3.0,0.0,14044.0,3.0,21.361435488464824
21067,378.0,32.0,320347.0,410.0,127.98621494816558
21069,5.0,0.0,15288.0,5.0,32.70538984824699
21071,16.0,4.0,34978.0,20.0,57.17879810166391
21073,20.0,1.0,51607.0,21.0,40.692154165132635
21075,1.0,0.0,6382.0,1.0,15.669069257286116
21077,5.0,0.0,8763.0,5.0,57.05808513066301
21079,4.0,0.0,17589.0,4.0,22.741486156120303
21081,11.0,0.0,25502.0,11.0,43.13387185318798
21083,8.0,1.0,36412.0,9.0,24.717126222124573
21085,16.0,0.0,26631.0,16.0,60.08035747812699
21087,2.0,1.0,11365.0,3.0,26.39683238011439
21089,12.0,7.0,35403.0,19.0,53.667768268225856
21091,0.0,0.0,9021.0,0.0,0.0
21093,59.0,3.0,111862.0,62.0,55.425434910872326
21095,8.0,0.0,25662.0,8.0,31.174499259605643
21097,9.0,0.0,19103.0,9.0,47.11301889755536
21099,4.0,0.0,19600.0,4.0,20.408163265306122
21101,17.0,5.0,44046.0,22.0,49.94778186441448
21103,8.0,2.0,15771.0,10.0,63.40752013188764
21105,0.0,0.0,4422.0,0.0,0.0
21107,44.0,6.0,44812.0,50.0,111.57725609211818
21109,4.0,0.0,12973.0,4.0,30.833269097356045
21111,674.0,26.0,773399.0,700.0,90.50955586960934
21113,31.0,5.0,54254.0,36.0,66.35455450289379
21115,9.0,3.0,22244.0,12.0,53.9471318108254
21117,142.0,15.0,170313.0,157.0,92.1832156089083
21119,3.0,1.0,13874.0,4.0,28.83090673201672
21121,8.0,1.0,29791.0,9.0,30.21046624819576
21123,2.0,0.0,15163.0,2.0,13.190001978500296
21125,23.0,1.0,62885.0,24.0,38.16490419018844
21127,2.0,2.0,16109.0,4.0,24.830839903159724
21129,0.0,0.0,7261.0,0.0,0.0
21131,1.0,1.0,10093.0,2.0,19.815713861091844
21133,10.0,3.0,20893.0,13.0,62.22179677403915
21135,3.0,0.0,12954.0,3.0,23.158869847151458
21137,6.0,0.0,24360.0,6.0,24.63054187192118
21139,3.0,0.0,8963.0,3.0,33.4709360705121
21141,5.0,0.0,27877.0,5.0,17.935932847867416
21143,2.0,0.0,9101.0,2.0,21.97560707614548
21145,59.0,9.0,67490.0,68.0,100.75566750629723
21147,1.0,0.0,16701.0,1.0,5.98766540925693
21149,0.0,0.0,9105.0,0.0,0.0
21151,38.0,7.0,95187.0,45.0,47.27536323237417
21153,2.0,2.0,11357.0,4.0,35.220568812186315
21155,10.0,0.0,19775.0,10.0,50.56890012642225
21157,9.0,1.0,31777.0,10.0,31.46930169619536
21159,2.0,2.0,11095.0,4.0,36.05227579990987
21161,8.0,1.0,16930.0,9.0,53.1600708800945
21163,6.0,0.0,30001.0,6.0,19.999333355554814
21165,3.0,0.0,6250.0,3.0,48.0
21167,5.0,0.0,22902.0,5.0,21.832154396995893
21169,2.0,0.0,10370.0,2.0,19.286403085824496
21171,6.0,0.0,11355.0,6.0,52.84015852047556
21173,12.0,2.0,28367.0,14.0,49.35312158494025
21175,2.0,1.0,14120.0,3.0,21.246458923512748
21177,9.0,1.0,30455.0,10.0,32.83533081595797
21179,23.0,1.0,47392.0,24.0,50.641458474004054
21181,1.0,0.0,7805.0,1.0,12.812299807815503
21183,3.0,1.0,23527.0,4.0,17.00174267862456
21185,39.0,4.0,69431.0,43.0,61.931990033270445
21187,4.0,0.0,11290.0,4.0,35.4295837023915
21189,0.0,0.0,3929.0,0.0,0.0
21191,4.0,0.0,14676.0,4.0,27.255382938130282
21193,28.0,5.0,27361.0,33.0,120.60962684112422
21195,33.0,14.0,56286.0,47.0,83.50211420246598
21197,0.0,0.0,13083.0,0.0,0.0
21199,44.0,10.0,65795.0,54.0,82.07310585910784
21201,0.0,0.0,2229.0,0.0,0.0
21203,8.0,0.0,16242.0,8.0,49.255017854943965
21205,16.0,0.0,24388.0,16.0,65.60603575528948
21207,6.0,2.0,18178.0,8.0,44.00924194080757
21209,27.0,4.0,59099.0,31.0,52.45435624968274
21211,18.0,0.0,48886.0,18.0,36.82035756658348
21213,6.0,0.0,19949.0,6.0,30.076695573712968
21215,5.0,0.0,20204.0,5.0,24.74757473767571
21217,13.0,4.0,26407.0,17.0,64.37686976937934
21219,3.0,0.0,12404.0,3.0,24.18574653337633
21221,0.0,0.0,14332.0,0.0,0.0
21223,2.0,0.0,8539.0,2.0,23.42194636374283
21225,3.0,0.0,12961.0,3.0,23.14636216341332
21227,88.0,8.0,139843.0,96.0,68.64841286299635
21229,4.0,0.0,12061.0,4.0,33.164745875134734
21231,8.0,2.0,19681.0,10.0,50.810426299476646
21233,1.0,1.0,12726.0,2.0,15.715857300015715
21235,27.0,3.0,36873.0,30.0,81.36034496786267
21237,1.0,0.0,6400.0,1.0,15.625
21239,17.0,2.0,27062.0,19.0,70.20914936072722
22001,21.0,1.0,56744.0,22.0,38.770618920062034
22003,4.0,0.0,22320.0,4.0,17.921146953405017
22005,56.0,1.0,130458.0,57.0,43.69222278434439
22007,3.0,0.0,20604.0,3.0,14.560279557367503
22009,8.0,1.0,38751.0,9.0,23.2252070914299
22011,16.0,0.0,36570.0,16.0,43.75170905113481
22013,1.0,0.0,12641.0,1.0,7.9107665532790135
22015,61.0,1.0,129276.0,62.0,47.95940468455088
22017,311.0,2.0,229025.0,313.0,136.6663028053706
22019,152.0,9.0,202418.0,161.0,79.53838097402405
22021,3.0,0.0,9554.0,3.0,31.400460540087924
22023,1.0,0.0,4902.0,1.0,20.39983680130559
22025,1.0,0.0,8566.0,1.0,11.67406023815083
22027,5.0,0.0,13744.0,5.0,36.37951105937137
22029,3.0,0.0,18116.0,3.0,16.559947008169573
22031,7.0,0.0,26853.0,7.0,26.0678508918929
22033,398.0,6.0,450544.0,404.0,89.66937746368835
22035,3.0,0.0,6990.0,3.0,42.918454935622314
22037,5.0,0.0,19135.0,5.0,26.130128037627383
22039,20.0,0.0,31986.0,20.0,62.52735571812668
22041,9.0,1.0,19308.0,10.0,51.79200331468821
22043,1.0,0.0,22000.0,1.0,4.545454545454545
22045,36.0,1.0,68327.0,37.0,54.151360369985504
22047,10.0,0.0,29506.0,10.0,33.89141191622043
22049,2.0,0.0,14839.0,2.0,13.477997169620593
22051,401.0,8.0,425884.0,409.0,96.03554019404345
22053,11.0,0.0,32026.0,11.0,34.347092986948105
22055,259.0,10.0,247866.0,269.0,108.52638118983644
22057,52.0,0.0,95870.0,52.0,54.24011682486701
22059,6.0,0.0,14729.0,6.0,40.73596306606015
22061,30.0,2.0,48129.0,32.0,66.48798021982589
22063,28.0,2.0,148425.0,30.0,20.212228398180898
22065,2.0,0.0,9478.0,2.0,21.101498206372653
22067,6.0,0.0,24446.0,6.0,24.543892661376095
22069,18.0,1.0,36663.0,19.0,51.82336415459728
22071,428.0,10.0,369749.0,438.0,118.45873822512029
22073,146.0,6.0,157702.0,152.0,96.38431979302736
22075,5.0,0.0,22516.0,5.0,22.206430982412506
22077,6.0,1.0,20151.0,7.0,34.73773013746216
22079,105.0,2.0,127189.0,107.0,84.12677196927407
22081,3.0,0.0,7420.0,3.0,40.43126684636119
22083,16.0,0.0,19826.0,16.0,80.70210834258044
22085,3.0,0.0,21985.0,3.0,13.64566750056857
22087,10.0,0.0,44479.0,10.0,22.48251984082376
22089,16.0,1.0,50998.0,17.0,33.33464057414016
22091,2.0,0.0,10822.0,2.0,18.48087229717243
22093,7.0,0.0,19423.0,7.0,36.03974669206611
22095,13.0,1.0,39864.0,14.0,35.119405980333134
22097,51.0,1.0,81773.0,52.0,63.59067173761511
22099,11.0,0.0,51236.0,11.0,21.469279412912798
22101,19.0,0.0,47789.0,19.0,39.75810332921802
22103,203.0,6.0,273263.0,209.0,76.48309504030915
22105,52.0,1.0,137048.0,53.0,38.67258186912615
22107,1.0,0.0,3846.0,1.0,26.001040041601666
22109,55.0,2.0,104786.0,57.0,54.396579695760884
22111,3.0,1.0,20721.0,4.0,19.30408764055789
22113,19.0,0.0,56952.0,19.0,33.3614271667369
22115,9.0,1.0,47247.0,10.0,21.16536499671937
22117,11.0,2.0,45025.0,13.0,28.872848417545807
22119,23.0,0.0,35643.0,23.0,64.5287994837696
22121,5.0,0.0,28034.0,5.0,17.835485481914816
22123,6.0,0.0,9475.0,6.0,63.324538258575195
22125,8.0,0.0,15381.0,8.0,52.012222872375006
22127,4.0,1.0,13205.0,5.0,37.86444528587656
23001,63.0,24.0,113023.0,87.0,76.97548286631924
23003,67.0,8.0,67255.0,75.0,111.51587242584195
23005,401.0,115.0,307451.0,516.0,167.8316219495139
23007,22.0,11.0,30474.0,33.0,108.28903327426659
23009,46.0,11.0,56701.0,57.0,100.52732756036049
23011,101.0,38.0,125540.0,139.0,110.72168233232436
23013,37.0,5.0,41164.0,42.0,102.03090078709552
23015,36.0,3.0,36215.0,39.0,107.69018362556952
23017,25.0,12.0,59495.0,37.0,62.190100008404066
23019,152.0,42.0,153704.0,194.0,126.21662416072452
23021,8.0,2.0,17417.0,10.0,57.41516908767296
23023,17.0,5.0,37393.0,22.0,58.83454122429331
23025,28.0,5.0,51098.0,33.0,64.58178402285805
23027,27.0,7.0,40241.0,34.0,84.49094207400412
23029,10.0,2.0,31437.0,12.0,38.1715812577536
23031,94.0,51.0,216732.0,145.0,66.90290312459628
24001,35.0,1.0,67267.0,36.0,53.518069781616546
24003,364.0,30.0,593286.0,394.0,66.409792241853
24005,720.0,33.0,846161.0,753.0,88.99015671958409
24009,42.0,0.0,94573.0,42.0,44.41013820012054
24011,8.0,2.0,33433.0,10.0,29.910567403463645
24013,69.0,6.0,175305.0,75.0,42.78257893385813
24015,39.0,5.0,104942.0,44.0,41.9279220902975
24017,63.0,2.0,170102.0,65.0,38.21236669762848
24019,8.0,2.0,32726.0,10.0,30.556743873372852
24021,147.0,12.0,287079.0,159.0,55.38545139142884
24023,12.0,2.0,28579.0,14.0,48.98701844011337
24025,124.0,14.0,263867.0,138.0,52.299074912740124
24027,603.0,18.0,335411.0,621.0,185.14598507502737
24029,13.0,1.0,19320.0,14.0,72.46376811594203
24031,1403.0,40.0,1052521.0,1443.0,137.09940229221078
24033,472.0,14.0,946971.0,486.0,51.32152938157557
24035,14.0,1.0,51711.0,15.0,29.007367871439346
24037,36.0,3.0,114877.0,39.0,33.94935452701585
24039,7.0,0.0,24546.0,7.0,28.51788478774546
24041,37.0,6.0,37932.0,43.0,113.36075081725193
24043,80.0,6.0,155590.0,86.0,55.273475159071914
24045,64.0,8.0,104664.0,72.0,68.7915615684476
24047,36.0,8.0,53866.0,44.0,81.6841792596443
24510,679.0,13.0,569931.0,692.0,121.41820676538036
25001,186.0,20.0,232457.0,206.0,88.61854020313434
25003,142.0,13.0,127859.0,155.0,121.22728943601936
25005,293.0,23.0,580068.0,316.0,54.47637173572753
25007,10.0,2.0,20868.0,12.0,57.50431282346176
25009,545.0,54.0,806765.0,599.0,74.24714755845879
25011,41.0,3.0,70894.0,44.0,62.06449064800971
25013,300.0,21.0,461041.0,321.0,69.62504419346652
25015,185.0,14.0,162588.0,199.0,122.39525672251335
25017,1946.0,58.0,1617105.0,2004.0,123.9251625590175
25019,7.0,0.0,14421.0,7.0,48.54032313986547
25021,859.0,18.0,725531.0,877.0,120.87698527009873
25023,315.0,26.0,533069.0,341.0,63.96920473709782
25025,1274.0,21.0,766381.0,1295.0,168.97600540723218
25027,767.0,57.0,862927.0,824.0,95.48895793039271
26001,2.0,2.0,10417.0,4.0,38.39877123932034
26003,5.0,1.0,8807.0,6.0,68.12762575224254
26005,20.0,5.0,121210.0,25.0,20.625360943816517
26007,19.0,6.0,28847.0,25.0,86.66412451901411
26009,6.0,8.0,24249.0,14.0,57.73433956039424
26011,3.0,3.0,15089.0,6.0,39.76406653853801
26013,6.0,0.0,8277.0,6.0,72.49003262051468
26015,15.0,5.0,63554.0,20.0,31.46930169619536
26017,29.0,18.0,102821.0,47.0,45.710506608572175
26019,11.0,3.0,18297.0,14.0,76.51527572826146
26021,94.0,28.0,152900.0,122.0,79.79071288423806
26023,9.0,7.0,44531.0,16.0,35.930026273831714
26025,58.0,14.0,133289.0,72.0,54.0179609720232
26027,6.0,3.0,51403.0,9.0,17.50870571756512
26029,19.0,2.0,26293.0,21.0,79.86916669836079
26031,6.0,7.0,25940.0,13.0,50.11565150346954
26033,15.0,6.0,36293.0,21.0,57.86239770754692
26035,6.0,2.0,31352.0,8.0,25.516713447307986
26037,14.0,11.0,79748.0,25.0,31.348748557957567
26039,3.0,7.0,13491.0,10.0,74.12348973389668
26041,19.0,10.0,36741.0,29.0,78.93089464086444
26043,17.0,3.0,25874.0,20.0,77.29767334003246
26045,20.0,12.0,108992.0,32.0,29.35995302407516
26047,35.0,10.0,34163.0,45.0,131.72145303398415
26049,279.0,60.0,401983.0,339.0,84.33192448436874
26051,2.0,2.0,25728.0,4.0,15.547263681592039
26053,12.0,1.0,14319.0,13.0,90.78846288148614
26055,90.0,41.0,96464.0,131.0,135.80195720683363
26057,18.0,3.0,41100.0,21.0,51.09489051094891
26059,5.0,6.0,45762.0,11.0,24.037410952318517
26061,20.0,6.0,37035.0,26.0,70.20386121236669
26063,13.0,7.0,31248.0,20.0,64.00409626216077
26065,206.0,151.0,284108.0,357.0,125.656440508539
26067,9.0,7.0,66809.0,16.0,23.94886916433415
26069,6.0,4.0,25521.0,10.0,39.183417577681126
26071,9.0,1.0,11622.0,10.0,86.04371020478402
26073,25.0,8.0,64447.0,33.0,51.20486601393393
26075,60.0,17.0,160066.0,77.0,48.105156622893055
26077,226.0,42.0,261173.0,268.0,102.61397617671047
26079,1.0,3.0,18182.0,4.0,21.999780002199977
26081,527.0,109.0,659083.0,636.0,96.49770969665428
26083,0.0,0.0,2180.0,0.0,0.0
26085,2.0,0.0,12594.0,2.0,15.88057805304113
26087,17.0,12.0,88780.0,29.0,32.6650146429376
26089,6.0,3.0,22870.0,9.0,39.35286401399213
26091,19.0,2.0,98567.0,21.0,21.305305020950215
26093,71.0,31.0,196161.0,102.0,51.99810359857464
26095,4.0,2.0,5330.0,6.0,112.5703564727955
26097,6.0,2.0,10941.0,8.0,73.11945891600402
26099,371.0,134.0,874195.0,505.0,57.76743175149709
26101,5.0,6.0,25287.0,11.0,43.50061296318266
26103,69.0,13.0,66661.0,82.0,123.01045588875054
26105,11.0,10.0,29409.0,21.0,71.40671223094971
26107,15.0,3.0,40720.0,18.0,44.20432220039293
26109,5.0,3.0,23266.0,8.0,34.38493939654431
26111,78.0,8.0,83674.0,86.0,102.77983603030809
26113,3.0,1.0,15213.0,4.0,26.293301781371195
26115,46.0,14.0,155609.0,60.0,38.55818108207109
26117,10.0,11.0,67433.0,21.0,31.14202245191523
26119,2.0,4.0,9569.0,6.0,62.70247674783154
26121,64.0,33.0,176565.0,97.0,54.937275224421604
26123,19.0,1.0,50886.0,20.0,39.30354124906654
26125,1487.0,318.0,1269431.0,1805.0,142.18968971137463
26127,7.0,6.0,26973.0,13.0,48.19634449264079
26129,1.0,2.0,20970.0,3.0,14.306151645207441
26131,1.0,0.0,5863.0,1.0,17.056114617090227
26133,3.0,4.0,23274.0,7.0,30.076480192489473
26135,0.0,1.0,8404.0,1.0,11.899095668729176
26137,16.0,4.0,25644.0,20.0,77.99095304944626
26139,144.0,53.0,300873.0,197.0,65.47613112509265
26141,1.0,1.0,13361.0,2.0,14.968939450639922
26143,7.0,2.0,23708.0,9.0,37.961869411169225
26145,144.0,15.0,188330.0,159.0,84.42627303138109
26147,48.0,21.0,160151.0,69.0,43.084339154922546
26149,15.0,0.0,60874.0,15.0,24.641061865492656
26151,9.0,3.0,40657.0,12.0,29.515212632511005
26153,5.0,1.0,8188.0,6.0,73.27796775769419
26155,15.0,7.0,68022.0,22.0,32.34247743377143
26157,12.0,3.0,52945.0,15.0,28.331287184814432
26159,31.0,7.0,75692.0,38.0,50.20345611161021
26161,638.0,40.0,366376.0,678.0,185.05578968054675
26163,1105.0,188.0,1757043.0,1293.0,73.58954789381933
26165,21.0,8.0,34196.0,29.0,84.8052403789917
27001,15.0,0.0,16126.0,15.0,93.01748728761007
27003,163.0,5.0,368864.0,168.0,45.545241606662614
27005,28.0,2.0,35371.0,30.0,84.81524412654434
27007,45.0,3.0,46799.0,48.0,102.56629415158443
27009,9.0,3.0,41463.0,12.0,28.941465885247087
27011,9.0,0.0,5144.0,9.0,174.9611197511664
27013,59.0,8.0,69631.0,67.0,96.2215105341012
27015,24.0,1.0,25723.0,25.0,97.18928585312754
27017,30.0,2.0,36708.0,32.0,87.17445788384003
27019,87.0,8.0,110034.0,95.0,86.33695039714998
27021,9.0,1.0,31274.0,10.0,31.97544285988361
27023,12.0,1.0,12284.0,13.0,105.8287202865516
27025,25.0,4.0,57988.0,29.0,50.01034696833828
27027,11.0,1.0,65929.0,12.0,18.201398474116093
27029,3.0,0.0,8649.0,3.0,34.6860908775581
27031,9.0,0.0,5708.0,9.0,157.67344078486335
27033,7.0,0.0,11356.0,7.0,61.641423036280386
27035,64.0,4.0,67948.0,68.0,100.07652911049627
27037,267.0,10.0,443341.0,277.0,62.48012252419695
27039,9.0,1.0,20981.0,10.0,47.662170535246176
27041,39.0,6.0,39668.0,45.0,113.44156498941211
27043,7.0,1.0,13926.0,8.0,57.44650294413327
27045,6.0,1.0,21414.0,7.0,32.688895115345105
27047,21.0,0.0,30718.0,21.0,68.3638257699069
27049,36.0,3.0,48013.0,39.0,81.22800074979693
27051,3.0,0.0,6136.0,3.0,48.89178617992178
27053,1475.0,95.0,1260121.0,1570.0,124.59120989174849
27055,10.0,2.0,18800.0,12.0,63.82978723404255
27057,12.0,1.0,21960.0,13.0,59.19854280510018
27059,28.0,1.0,42727.0,29.0,67.87277365600207
27061,42.0,4.0,45205.0,46.0,101.75865501603806
27063,0.0,1.0,9893.0,1.0,10.108157282927323
27065,16.0,0.0,16463.0,16.0,97.18763287371682
27067,32.0,6.0,43839.0,38.0,86.68080932503022
27069,0.0,0.0,4059.0,0.0,0.0
27071,4.0,0.0,11844.0,4.0,33.77237419790612
27073,4.0,1.0,6689.0,5.0,74.74958887726117
27075,10.0,0.0,10939.0,10.0,91.41603437242892
27077,1.0,0.0,3871.0,1.0,25.833118057349523
27079,4.0,1.0,29153.0,5.0,17.150893561554557
27081,1.0,1.0,5580.0,2.0,35.842293906810035
27083,17.0,4.0,25262.0,21.0,83.12881007046157
27085,20.0,3.0,36714.0,23.0,62.646401917524656
27087,1.0,0.0,5328.0,1.0,18.76876876876877
27089,1.0,0.0,8861.0,1.0,11.285407967498026
27091,14.0,2.0,19650.0,16.0,81.42493638676844
27093,14.0,1.0,23496.0,15.0,63.84065372829418
27095,16.0,0.0,27280.0,16.0,58.651026392961874
27097,17.0,2.0,34246.0,19.0,55.480932079658935
27099,17.0,3.0,40140.0,20.0,49.82561036372695
27101,2.0,1.0,8060.0,3.0,37.220843672456574
27103,24.0,6.0,34441.0,30.0,87.1054847420226
27105,11.0,3.0,21947.0,14.0,63.79003964095321
27107,0.0,0.0,6377.0,0.0,0.0
27109,377.0,11.0,164020.0,388.0,236.55651749786608
27111,31.0,2.0,60519.0,33.0,54.52832994596738
27113,11.0,1.0,13845.0,12.0,86.6738894907909
27115,6.0,0.0,29446.0,6.0,20.376282007742986
27117,2.0,4.0,9355.0,6.0,64.13682522715125
27119,15.0,0.0,30731.0,15.0,48.81064722918226
27121,12.0,0.0,11431.0,12.0,104.97769224039892
27123,570.0,21.0,536413.0,591.0,110.17630072350968
27125,0.0,0.0,3874.0,0.0,0.0
27127,8.0,0.0,15361.0,8.0,52.079942712063016
27129,4.0,0.0,14525.0,4.0,27.538726333907057
27131,49.0,5.0,67693.0,54.0,79.77191142363317
27133,10.0,0.0,9537.0,10.0,104.85477613505294
27135,7.0,1.0,15292.0,8.0,52.3149359142035
27137,238.0,16.0,199532.0,254.0,127.29787703225549
27139,73.0,3.0,154520.0,76.0,49.18457157649495
27141,30.0,4.0,100824.0,34.0,33.72212965167024
27143,2.0,0.0,14955.0,2.0,13.373453694416582
27145,145.0,13.0,160405.0,158.0,98.50067017861039
27147,23.0,0.0,37398.0,23.0,61.50061500615006
27149,4.0,0.0,9637.0,4.0,41.50669295423887
27151,4.0,0.0,9755.0,4.0,41.00461301896463
27153,21.0,0.0,25538.0,21.0,82.23040175424858
27155,0.0,0.0,3275.0,0.0,0.0
27157,16.0,3.0,21658.0,19.0,87.7273986517684
27159,7.0,0.0,14307.0,7.0,48.92709862305165
27161,4.0,1.0,18893.0,5.0,26.4648282432647
27163,275.0,13.0,275912.0,288.0,104.38110701962945
27165,4.0,3.0,11075.0,7.0,63.205417607223474
27167,1.0,0.0,6350.0,1.0,15.74803149606299
27169,17.0,4.0,49478.0,21.0,42.44310602692105
27171,50.0,3.0,148003.0,53.0,35.810084930710865
27173,5.0,0.0,9486.0,5.0,52.70925574530887
28001,21.0,1.0,28408.0,22.0,77.44297381019432
28003,14.0,2.0,34204.0,16.0,46.778154601800956
28005,1.0,0.0,12619.0,1.0,7.924558205880023
28007,9.0,0.0,17509.0,9.0,51.40213604432006
28009,1.0,0.0,7550.0,1.0,13.245033112582782
28011,14.0,3.0,29370.0,17.0,57.88219271365339
28013,2.0,0.0,12781.0,2.0,15.648227838197323
28015,2.0,0.0,9731.0,2.0,20.55287226389888
28017,6.0,3.0,16812.0,9.0,53.53319057815846
28019,2.0,0.0,8037.0,2.0,24.884907303720297
28021,4.0,0.0,8805.0,4.0,45.428733674048836
28023,3.0,0.0,15271.0,3.0,19.645078907733613
28025,4.0,3.0,18380.0,7.0,38.08487486398259
28027,8.0,1.0,20197.0,9.0,44.561073426746546
28029,7.0,0.0,27719.0,7.0,25.253436271149752
28031,6.0,2.0,18098.0,8.0,44.20377942314067
28033,47.0,8.0,191723.0,55.0,28.687220625590047
28035,70.0,14.0,78110.0,84.0,107.54064780437844
28037,1.0,0.0,7642.0,1.0,13.085579691180317
28039,9.0,2.0,25206.0,11.0,43.64040307863207
28041,0.0,0.0,13552.0,0.0,0.0
28043,4.0,1.0,21088.0,5.0,23.710166919575116
28045,19.0,0.0,46094.0,19.0,41.22011541632317
28047,92.0,18.0,211044.0,110.0,52.121832414093745
28049,209.0,8.0,217730.0,217.0,99.66472236255913
28051,9.0,0.0,16121.0,9.0,55.82780224551827
28053,4.0,0.0,7333.0,4.0,54.547933996999866
28055,0.0,0.0,1273.0,0.0,0.0
28057,3.0,2.0,23903.0,5.0,20.91787641718613
28059,56.0,9.0,144975.0,65.0,44.83531643386791
28061,3.0,1.0,16167.0,4.0,24.741757901898932
28063,2.0,0.0,7087.0,2.0,28.220685762664036
28065,2.0,0.0,11088.0,2.0,18.037518037518037
28067,31.0,6.0,66569.0,37.0,55.58142679024772
28069,1.0,0.0,8654.0,1.0,11.555350127108852
28071,34.0,9.0,57615.0,43.0,74.63334201162891
28073,60.0,24.0,65783.0,84.0,127.69256494839092
28075,60.0,15.0,70904.0,75.0,105.7768250028207
28077,2.0,0.0,11713.0,2.0,17.075044821992655
28079,7.0,0.0,21135.0,7.0,33.12041637094867
28081,86.0,25.0,82959.0,111.0,133.80103424583228
28083,15.0,3.0,26570.0,18.0,67.74557771923222
28085,13.0,0.0,34717.0,13.0,37.44563182302618
28087,26.0,3.0,57603.0,29.0,50.34460010763329
28089,140.0,9.0,111113.0,149.0,134.09772033875424
28091,9.0,0.0,24050.0,9.0,37.42203742203742
28093,5.0,0.0,34110.0,5.0,14.65845793022574
28095,15.0,2.0,33577.0,17.0,50.62989546415701
28097,6.0,0.0,9530.0,6.0,62.95907660020986
28099,13.0,3.0,28673.0,16.0,55.8016252223346
28101,2.0,1.0,21029.0,3.0,14.266013600266298
28103,1.0,0.0,9990.0,1.0,10.01001001001001
28105,19.0,2.0,51427.0,21.0,40.834581056643394
28107,3.0,1.0,32661.0,4.0,12.247022442668626
28109,13.0,0.0,57261.0,13.0,22.70306142051309
28111,1.0,0.0,11368.0,1.0,8.796622097114708
28113,13.0,3.0,39644.0,16.0,40.359196851982645
28115,6.0,2.0,31389.0,8.0,25.486635445538244
28117,8.0,0.0,24792.0,8.0,32.26847370119393
28119,0.0,0.0,5701.0,0.0,0.0
28121,91.0,9.0,158979.0,100.0,62.90138949169387
28123,5.0,1.0,27707.0,6.0,21.655177391994805
28125,0.0,0.0,3488.0,0.0,0.0
28127,6.0,1.0,25587.0,7.0,27.357642552858874
28129,0.0,1.0,14092.0,1.0,7.09622480840193
28131,5.0,2.0,18669.0,7.0,37.49531308586427
28133,6.0,1.0,24811.0,7.0,28.213292491233723
28135,1.0,0.0,12035.0,1.0,8.309098462816785
28137,5.0,0.0,28296.0,5.0,17.670342097823013
28139,2.0,0.0,21431.0,2.0,9.332275675423453
28141,2.0,1.0,18619.0,3.0,16.112573177936515
28143,1.0,1.0,9458.0,2.0,21.146119687037427
28145,9.0,1.0,28125.0,10.0,35.55555555555556
28147,4.0,1.0,13761.0,5.0,36.33456870866943
28149,25.0,2.0,42649.0,27.0,63.307463246500504
28151,16.0,1.0,42514.0,17.0,39.98682786846686
28153,6.0,1.0,19681.0,7.0,35.56729840963366
28155,1.0,3.0,9993.0,4.0,40.02801961372961
28157,3.0,0.0,8143.0,3.0,36.8414589217733
28159,5.0,0.0,17543.0,5.0,28.50139656843185
28161,1.0,1.0,12364.0,2.0,16.17599482368166
28163,5.0,0.0,25948.0,5.0,19.269307846462155
29001,4.0,43.0,25165.0,47.0,186.76733558513808
29003,0.0,2.0,18003.0,2.0,11.109259567849803
29005,2.0,0.0,5182.0,2.0,38.595137012736394
29007,11.0,1.0,24434.0,12.0,49.11189326348531
29009,16.0,10.0,34926.0,26.0,74.44310828609059
29011,1.0,3.0,11694.0,4.0,34.20557550880794
29013,2.0,1.0,16177.0,3.0,18.544847623168696
29015,2.0,4.0,20224.0,6.0,29.667721518987342
29017,1.0,1.0,10518.0,2.0,19.01502186727515
29019,199.0,27.0,187690.0,226.0,120.41131653258032
29021,40.0,10.0,82911.0,50.0,60.305628927404086
29023,40.0,3.0,42179.0,43.0,101.94646625097798
