geoid,uninsured_rate,uninsured_count,total_population
42043,0.069,15989.0,231847.0
42045,0.054000000000000006,24441.0,453099.0
42047,0.06,1398.0,23111.0
42049,0.061,12659.0,206011.0
42051,0.065,6152.0,95139.0
42053,0.077,207.0,2681.0
42055,0.085,10579.0,124261.0
42057,0.061,684.0,11225.0
42059,0.064,1605.0,25057.0
42061,0.057999999999999996,1728.0,29545.0
42063,0.079,4798.0,60836.0
42065,0.085,2885.0,33840.0
42067,0.11599999999999999,2128.0,18304.0
42069,0.057999999999999996,9669.0,165982.0
42071,0.121,53259.0,438775.0
42073,0.068,4376.0,64194.0
42075,0.09699999999999999,10937.0,112779.0
42077,0.073,22156.0,304814.0
42079,0.067,16976.0,252871.0
42081,0.068,5863.0,85973.0
42083,0.061,1779.0,29368.0
42085,0.07,5609.0,79755.0
42087,0.114,4063.0,35666.0
42089,0.068,9029.0,132157.0
42091,0.043,29952.0,688674.0
42093,0.044000000000000004,611.0,13771.0
42095,0.057999999999999996,13945.0,241802.0
42097,0.067,4531.0,67964.0
42099,0.098,3586.0,36493.0
42101,0.077,97955.0,1267325.0
42103,0.068,3116.0,45741.0
42105,0.07,840.0,11973.0
42107,0.07200000000000001,7735.0,107932.0
42109,0.1,2931.0,29224.0
42111,0.076,3969.0,51989.0
42113,0.081,312.0,3866.0
42115,0.08900000000000001,2536.0,28387.0
42117,0.076,2303.0,30215.0
42119,0.08900000000000001,2458.0,27697.0
42121,0.065,2420.0,37198.0
42123,0.059000000000000004,1649.0,28162.0
42125,0.055999999999999994,8978.0,161745.0
42127,0.07400000000000001,2629.0,35680.0
42129,0.047,12510.0,263817.0
42131,0.052000000000000005,1014.0,19611.0
42133,0.057,21211.0,370184.0
44001,0.036000000000000004,1337.0,37635.0
44003,0.04,5405.0,136707.0
44005,0.038,2308.0,60992.0
44007,0.061,32041.0,527810.0
44009,0.037000000000000005,3472.0,94717.0
45001,0.11599999999999999,2073.0,17923.0
45003,0.107,14391.0,135061.0
45005,0.136,648.0,4751.0
45007,0.115,19408.0,168107.0
45009,0.139,1248.0,8958.0
45011,0.127,1981.0,15647.0
45013,0.11,14556.0,132112.0
45015,0.09699999999999999,19671.0,203441.0
45017,0.107,1119.0,10467.0
45019,0.09699999999999999,32423.0,335178.0
45021,0.115,5170.0,44981.0
45023,0.11,2764.0,25163.0
45025,0.124,4273.0,34393.0
45027,0.128,2754.0,21478.0
45029,0.135,4044.0,29957.0
45031,0.11199999999999999,5393.0,48176.0
45033,0.132,2883.0,21870.0
45035,0.10400000000000001,14422.0,138796.0
45037,0.125,2399.0,19121.0
45039,0.098,1471.0,14967.0
45041,0.105,11372.0,107888.0
45043,0.11800000000000001,5182.0,43777.0
45045,0.10400000000000001,46580.0,447092.0
45047,0.11599999999999999,6069.0,52517.0
45049,0.134,1731.0,12895.0
45051,0.147,40248.0,274062.0
45053,0.159,3618.0,22787.0
45055,0.10099999999999999,5503.0,54305.0
45057,0.096,7666.0,80196.0
45059,0.127,6742.0,52972.0
45061,0.115,1274.0,11122.0
45063,0.10400000000000001,26036.0,251139.0
45065,0.09699999999999999,501.0,5174.0
45067,0.124,2666.0,21458.0
45069,0.11699999999999999,2082.0,17800.0
45071,0.121,3461.0,28687.0
45073,0.133,7981.0,59993.0
45075,0.111,6630.0,59986.0
45077,0.11599999999999999,11801.0,102031.0
45079,0.096,31804.0,331038.0
45081,0.141,2068.0,14718.0
45083,0.12300000000000001,34559.0,281607.0
45085,0.106,8690.0,81810.0
45087,0.113,2320.0,20514.0
45089,0.11,2312.0,21062.0
45091,0.08900000000000001,21792.0,245632.0
46003,0.11,235.0,2129.0
46005,0.129,2017.0,15608.0
46007,0.142,351.0,2465.0
46009,0.091,393.0,4324.0
46011,0.077,2127.0,27751.0
46013,0.099,2990.0,30192.0
46015,0.134,557.0,4143.0
46017,0.128,174.0,1355.0
46019,0.14300000000000002,1224.0,8566.0
46021,0.1,92.0,917.0
46023,0.155,1068.0,6874.0
46025,0.094,278.0,2955.0
46027,0.10099999999999999,1114.0,11030.0
46029,0.10400000000000001,2398.0,22970.0
46031,0.10300000000000001,293.0,2845.0
46033,0.13,780.0,5996.0
46035,0.11,1721.0,15621.0
46037,0.125,491.0,3917.0
46039,0.096,323.0,3367.0
46041,0.17600000000000002,679.0,3855.0
46043,0.128,266.0,2077.0
46045,0.095,296.0,3114.0
46047,0.128,636.0,4974.0
46049,0.107,166.0,1556.0
46051,0.10400000000000001,584.0,5611.0
46053,0.151,437.0,2887.0
46055,0.10400000000000001,139.0,1341.0
46057,0.11800000000000001,637.0,5401.0
46059,0.10300000000000001,239.0,2329.0
46061,0.08800000000000001,256.0,2906.0
46063,0.113,117.0,1036.0
46065,0.076,1026.0,13507.0
46067,0.091,518.0,5690.0
46069,0.087,76.0,871.0
46071,0.162,349.0,2157.0
46073,0.08800000000000001,102.0,1160.0
46075,0.09,58.0,646.0
46077,0.1,404.0,4051.0
46079,0.095,741.0,7791.0
46081,0.11199999999999999,2219.0,19866.0
46083,0.066,3996.0,60867.0
46085,0.142,383.0,2705.0
46087,0.11,515.0,4674.0
46089,0.08,133.0,1658.0
46091,0.105,348.0,3323.0
46093,0.086,2107.0,24587.0
46095,0.14400000000000002,200.0,1390.0
46097,0.106,186.0,1753.0
46099,0.092,15880.0,172062.0
46101,0.11800000000000001,580.0,4924.0
46102,0.13699999999999998,1285.0,9380.0
46103,0.10800000000000001,9456.0,87925.0
46105,0.11699999999999999,238.0,2037.0
46107,0.083,146.0,1756.0
46109,0.14800000000000002,1070.0,7220.0
46111,0.10800000000000001,203.0,1875.0
46115,0.11,519.0,4720.0
46117,0.10300000000000001,236.0,2301.0
46119,0.065,70.0,1075.0
46121,0.131,881.0,6702.0
46123,0.162,650.0,4021.0
46125,0.09699999999999999,671.0,6926.0
46127,0.07400000000000001,1026.0,13838.0
46129,0.12300000000000001,470.0,3825.0
46135,0.10099999999999999,1715.0,17037.0
46137,0.11900000000000001,214.0,1804.0
47001,0.10800000000000001,6751.0,62662.0
47003,0.129,5586.0,43260.0
47005,0.131,1576.0,12005.0
47007,0.161,1581.0,9814.0
47009,0.113,12341.0,109636.0
47011,0.11199999999999999,10032.0,89336.0
47013,0.121,3775.0,31075.0
47015,0.127,1530.0,12061.0
47017,0.095,2063.0,21691.0
47019,0.134,5709.0,42545.0
47021,0.11900000000000001,4165.0,35037.0
47023,0.114,1526.0,13389.0
47025,0.115,2840.0,24595.0
47027,0.126,711.0,5640.0
47029,0.128,3651.0,28526.0
47031,0.111,5450.0,48920.0
47033,0.132,1471.0,11148.0
47035,0.129,5514.0,42733.0
47037,0.127,75008.0,589686.0
47039,0.11599999999999999,1017.0,8777.0
47041,0.13699999999999998,2326.0,16926.0
47043,0.114,5243.0,46055.0
47045,0.106,3120.0,29406.0
47047,0.099,3252.0,32988.0
47049,0.128,1875.0,14675.0
47051,0.10300000000000001,3377.0,32920.0
47053,0.11800000000000001,4880.0,41256.0
47055,0.11,2597.0,23712.0
47057,0.11599999999999999,2196.0,18922.0
47059,0.12,6443.0,53753.0
47061,0.13699999999999998,1478.0,10821.0
47063,0.133,7051.0,53204.0
47065,0.10800000000000001,32251.0,298869.0
47067,0.105,539.0,5124.0
47069,0.105,1757.0,16778.0
47071,0.127,2596.0,20424.0
47073,0.11199999999999999,5030.0,44967.0
47075,0.11900000000000001,1581.0,13301.0
47077,0.11599999999999999,2586.0,22384.0
47079,0.11599999999999999,2827.0,24393.0
47081,0.132,2607.0,19679.0
47083,0.13,842.0,6485.0
47085,0.125,1858.0,14858.0
47087,0.138,1255.0,9068.0
47089,0.12,5265.0,43999.0
47091,0.133,1637.0,12289.0
47093,0.098,39550.0,405209.0
47095,0.138,517.0,3741.0
47097,0.11599999999999999,2136.0,18435.0
47099,0.131,4874.0,37224.0
47101,0.14400000000000002,1458.0,10130.0
47103,0.111,3170.0,28586.0
47105,0.11199999999999999,4706.0,42024.0
47107,0.121,5231.0,43065.0
47109,0.13,2655.0,20381.0
47111,0.14300000000000002,3089.0,21670.0
47113,0.10800000000000001,8229.0,76099.0
47115,0.11900000000000001,2706.0,22810.0
47117,0.107,3194.0,29878.0
47119,0.099,8822.0,88937.0
47121,0.10800000000000001,1115.0,10356.0
47123,0.11800000000000001,4371.0,36944.0
47125,0.094,19561.0,207981.0
47127,0.098,516.0,5270.0
47129,0.125,1918.0,15350.0
47131,0.13,3072.0,23718.0
47133,0.124,2261.0,18197.0
47135,0.14400000000000002,974.0,6758.0
47137,0.168,614.0,3654.0
47139,0.129,1794.0,13920.0
47141,0.11199999999999999,7354.0,65881.0
47143,0.132,3535.0,26764.0
47145,0.08900000000000001,3733.0,42167.0
47147,0.11599999999999999,7389.0,63530.0
47149,0.1,31605.0,316571.0
47151,0.134,2392.0,17869.0
47153,0.149,1934.0,12957.0
47155,0.152,11809.0,77747.0
47157,0.114,85214.0,748368.0
47159,0.11900000000000001,2016.0,16933.0
47161,0.124,1373.0,11053.0
47163,0.105,13008.0,123859.0
47165,0.096,16252.0,169907.0
47167,0.096,4908.0,51043.0
47169,0.092,750.0,8131.0
47171,0.10800000000000001,1435.0,13299.0
47173,0.128,2109.0,16457.0
47175,0.111,534.0,4799.0
47177,0.147,5028.0,34096.0
47179,0.12,12720.0,106270.0
47181,0.113,1250.0,11102.0
47183,0.11599999999999999,2898.0,24993.0
47185,0.141,3115.0,22149.0
47187,0.057,12759.0,225487.0
47189,0.087,11620.0,133199.0
48001,0.177,6314.0,35754.0
48003,0.22899999999999998,3747.0,16383.0
48005,0.196,13772.0,70139.0
48007,0.20600000000000002,3643.0,17683.0
48009,0.16699999999999998,1166.0,6964.0
48011,0.11599999999999999,165.0,1428.0
48013,0.20199999999999999,8671.0,42915.0
48015,0.191,4646.0,24347.0
48017,0.266,1485.0,5586.0
48019,0.195,3032.0,15585.0
48021,0.20800000000000002,18163.0,87480.0
48023,0.166,441.0,2662.0
48025,0.16,3061.0,19118.0
48027,0.16399999999999998,54731.0,333311.0
48029,0.18,315888.0,1758399.0
48031,0.182,1656.0,9096.0
48033,0.132,60.0,454.0
48035,0.203,2835.0,13943.0
48037,0.163,11546.0,70816.0
48039,0.149,49082.0,328713.0
48041,0.157,30835.0,196586.0
48043,0.22699999999999998,1491.0,6575.0
48045,0.215,237.0,1104.0
48047,0.179,936.0,5227.0
48049,0.17800000000000002,5177.0,29155.0
48051,0.21100000000000002,3079.0,14607.0
48053,0.195,7667.0,39260.0
48055,0.228,8810.0,38717.0
48057,0.168,2623.0,15650.0
48059,0.17800000000000002,1989.0,11153.0
48061,0.252,90076.0,357201.0
48063,0.20199999999999999,2067.0,10237.0
48065,0.152,695.0,4587.0
48067,0.17600000000000002,3867.0,21926.0
48069,0.253,1502.0,5938.0
48071,0.14,6300.0,45058.0
48073,0.196,7840.0,40093.0
48075,0.184,819.0,4453.0
48077,0.161,1289.0,7996.0
48079,0.235,493.0,2099.0
48081,0.182,449.0,2469.0
48083,0.21600000000000003,1254.0,5805.0
48085,0.106,107877.0,1014918.0
48087,0.26,536.0,2063.0
48089,0.226,3560.0,15785.0
48091,0.133,20078.0,150753.0
48093,0.21899999999999997,2308.0,10553.0
48095,0.165,277.0,1678.0
48097,0.184,6255.0,34017.0
48099,0.147,9248.0,62937.0
48101,0.16699999999999998,162.0,970.0
48103,0.23199999999999998,911.0,3926.0
48105,0.267,629.0,2356.0
48107,0.22,888.0,4035.0
48109,0.23199999999999998,389.0,1677.0
48111,0.28,1767.0,6317.0
48113,0.23600000000000002,528378.0,2240144.0
48115,0.221,1946.0,8802.0
48117,0.22699999999999998,3586.0,15779.0
48119,0.13699999999999998,586.0,4289.0
48121,0.115,98928.0,856564.0
48123,0.188,2715.0,14405.0
48125,0.18899999999999997,235.0,1243.0
48127,0.19399999999999998,1313.0,6752.0
48129,0.215,475.0,2212.0
48131,0.18,1299.0,7233.0
48133,0.20199999999999999,2702.0,13394.0
48135,0.218,31020.0,142455.0
48137,0.294,291.0,989.0
48139,0.165,30152.0,182316.0
48141,0.235,172459.0,735132.0
48143,0.20600000000000002,6986.0,33968.0
48145,0.183,2162.0,11811.0
48147,0.166,4614.0,27812.0
48149,0.19,3427.0,18061.0
48151,0.158,432.0,2738.0
48153,0.249,1050.0,4222.0
48155,0.183,143.0,783.0
48157,0.124,94620.0,765835.0
48159,0.146,1197.0,8180.0
48161,0.18899999999999997,2712.0,14324.0
48163,0.21899999999999997,2819.0,12895.0
48165,0.32,6376.0,19932.0
48167,0.158,46902.0,296212.0
48169,0.222,748.0,3372.0
48171,0.247,4718.0,19111.0
48173,0.17300000000000001,175.0,1009.0
48175,0.165,883.0,5353.0
48177,0.226,3641.0,16088.0
48179,0.215,3445.0,16011.0
48181,0.185,21447.0,115913.0
48183,0.19899999999999998,20314.0,102258.0
48185,0.19699999999999998,4456.0,22609.0
48187,0.138,21281.0,154694.0
48189,0.223,5664.0,25390.0
48191,0.251,531.0,2113.0
48193,0.223,1370.0,6152.0
48195,0.271,1173.0,4327.0
48197,0.19899999999999998,545.0,2745.0
48199,0.166,7877.0,47566.0
48201,0.222,916764.0,4131707.0
48203,0.174,9549.0,54812.0
48205,0.16699999999999998,588.0,3529.0
48207,0.23600000000000002,877.0,3718.0
48209,0.138,31843.0,230576.0
48211,0.20800000000000002,544.0,2614.0
48213,0.22399999999999998,14439.0,64601.0
48215,0.302,231972.0,766992.0
48217,0.196,5737.0,29272.0
48219,0.225,3965.0,17637.0
48221,0.166,8136.0,49114.0
48223,0.203,6200.0,30508.0
48225,0.198,2864.0,14487.0
48227,0.198,4814.0,24266.0
48229,0.256,530.0,2068.0
48231,0.18899999999999997,16703.0,88373.0
48233,0.16399999999999998,2690.0,16426.0
48235,0.205,251.0,1224.0
48237,0.223,1423.0,6381.0
48239,0.198,2363.0,11932.0
48241,0.20199999999999999,5086.0,25141.0
48243,0.222,246.0,1110.0
48245,0.205,40156.0,195900.0
48247,0.214,822.0,3837.0
48249,0.19,6097.0,32105.0
48251,0.183,30189.0,165259.0
48253,0.179,2090.0,11688.0
48255,0.183,1786.0,9740.0
48257,0.168,25521.0,151704.0
48259,0.153,5968.0,39087.0
48261,0.377,104.0,276.0
48263,0.113,63.0,558.0
48265,0.19,7081.0,37205.0
48267,0.21600000000000003,664.0,3077.0
48269,0.203,40.0,197.0
48271,0.129,249.0,1934.0
48273,0.191,4752.0,24855.0
48275,0.209,541.0,2585.0
48277,0.182,7326.0,40279.0
48279,0.23,2391.0,10379.0
48281,0.175,3169.0,18094.0
48283,0.223,947.0,4238.0
48285,0.15,2333.0,15601.0
48287,0.203,2851.0,14032.0
48289,0.218,2645.0,12144.0
48291,0.226,19083.0,84516.0
48293,0.198,3295.0,16676.0
48295,0.217,486.0,2241.0
48297,0.213,1611.0,7549.0
48299,0.196,2783.0,14165.0
48301,0.022000000000000002,1.0,45.0
48303,0.163,43177.0,265615.0
48305,0.16699999999999998,798.0,4769.0
48307,0.223,1250.0,5599.0
48309,0.185,40209.0,217044.0
48311,0.159,71.0,446.0
48313,0.243,2279.0,9377.0
48315,0.16699999999999998,1150.0,6868.0
48317,0.21100000000000002,967.0,4585.0
48319,0.24,661.0,2759.0
48321,0.21600000000000003,6320.0,29231.0
48323,0.263,13101.0,49887.0
48325,0.16699999999999998,7045.0,42208.0
48327,0.258,345.0,1337.0
48329,0.18899999999999997,28800.0,152762.0
48331,0.193,3832.0,19879.0
48333,0.21600000000000003,682.0,3154.0
48335,0.16699999999999998,915.0,5489.0
48337,0.209,3431.0,16388.0
48339,0.155,89936.0,581109.0
48341,0.261,4765.0,18241.0
48343,0.16699999999999998,1554.0,9301.0
48345,0.165,119.0,723.0
48347,0.192,9625.0,50232.0
48349,0.187,8281.0,44263.0
48351,0.204,1870.0,9149.0
48353,0.18899999999999997,2193.0,11583.0
48355,0.19399999999999998,56276.0,289726.0
48357,0.281,2330.0,8295.0
48359,0.156,201.0,1290.0
48361,0.146,10382.0,70920.0
48363,0.207,4791.0,23144.0
48365,0.182,3245.0,17829.0
48367,0.157,21856.0,139345.0
48369,0.244,1969.0,8086.0
48371,0.22399999999999998,2436.0,10853.0
48373,0.19,7495.0,39505.0
48375,0.22899999999999998,21206.0,92649.0
48377,0.335,1488.0,4436.0
48379,0.217,2077.0,9590.0
48381,0.13,15728.0,121323.0
48383,0.209,578.0,2761.0
48385,0.207,401.0,1941.0
48387,0.191,1632.0,8542.0
48389,0.22,2125.0,9660.0
48391,0.185,946.0,5103.0
48393,0.12300000000000001,77.0,624.0
48395,0.174,2327.0,13377.0
48397,0.11199999999999999,12023.0,107659.0
48399,0.207,1605.0,7744.0
48401,0.19,7371.0,38808.0
48403,0.193,1343.0,6963.0
48405,0.196,1107.0,5645.0
48407,0.20199999999999999,4353.0,21585.0
48409,0.18899999999999997,11131.0,58837.0
48411,0.272,1053.0,3867.0
48413,0.231,424.0,1834.0
48415,0.209,2663.0,12757.0
48417,0.205,515.0,2510.0
48419,0.22399999999999998,4346.0,19372.0
48421,0.273,640.0,2341.0
48423,0.18600000000000003,36195.0,194929.0
48425,0.16399999999999998,1281.0,7814.0
48427,0.25,14273.0,57097.0
48429,0.207,1361.0,6560.0
48431,0.142,172.0,1214.0
48433,0.16399999999999998,141.0,862.0
48435,0.213,544.0,2552.0
48437,0.281,1423.0,5072.0
48439,0.182,337288.0,1856916.0
48441,0.187,22214.0,119003.0
48443,0.191,88.0,460.0
48445,0.23600000000000002,2140.0,9071.0
48447,0.19399999999999998,223.0,1152.0
48449,0.242,6323.0,26154.0
48451,0.18100000000000002,17370.0,96155.0
48453,0.128,148861.0,1163836.0
48455,0.17600000000000002,1795.0,10218.0
48457,0.191,2596.0,13558.0
48459,0.175,5991.0,34281.0
48461,0.19699999999999998,507.0,2580.0
48463,0.22899999999999998,4597.0,20053.0
48465,0.214,8356.0,38958.0
48467,0.192,9597.0,49893.0
48469,0.191,14255.0,74520.0
48471,0.18600000000000003,9083.0,48774.0
48473,0.183,8810.0,48245.0
48475,0.233,2185.0,9366.0
48477,0.163,4194.0,25719.0
48479,0.271,63395.0,234193.0
48481,0.20600000000000002,6969.0,33770.0
48483,0.257,963.0,3751.0
48485,0.168,16720.0,99688.0
48487,0.209,2075.0,9919.0
48489,0.21600000000000003,3134.0,14511.0
48491,0.10400000000000001,60940.0,584305.0
48493,0.15,6556.0,43784.0
48495,0.19699999999999998,1238.0,6281.0
48497,0.179,11243.0,62735.0
48499,0.198,6464.0,32609.0
48501,0.266,1733.0,6504.0
48503,0.21100000000000002,2993.0,14162.0
48505,0.237,2778.0,11733.0
48507,0.171,1344.0,7842.0
49001,0.12300000000000001,715.0,5797.0
49003,0.079,4213.0,53404.0
49005,0.081,9840.0,122115.0
49007,0.09,1470.0,16424.0
49009,0.069,51.0,744.0
49011,0.06,19966.0,330181.0
49013,0.115,1978.0,17219.0
49015,0.10099999999999999,834.0,8241.0
49017,0.107,416.0,3897.0
49019,0.132,1006.0,7634.0
49021,0.11199999999999999,5860.0,52339.0
49023,0.09699999999999999,1070.0,11006.0
49025,0.10400000000000001,635.0,6094.0
49027,0.124,1344.0,10861.0
49029,0.061,692.0,11321.0
49031,0.11900000000000001,124.0,1040.0
49033,0.114,239.0,2090.0
49035,0.10400000000000001,107811.0,1037048.0
49037,0.135,1408.0,10421.0
49039,0.111,2513.0,22545.0
49041,0.11699999999999999,2105.0,17935.0
49043,0.08900000000000001,3274.0,36761.0
49045,0.077,5577.0,72303.0
49047,0.122,3889.0,31925.0
49049,0.08,51194.0,636394.0
49051,0.083,2633.0,31604.0
49053,0.11699999999999999,17723.0,151603.0
49055,0.15,304.0,2030.0
49057,0.09,21029.0,234874.0
50001,0.044000000000000004,1168.0,26427.0
50003,0.052000000000000005,1427.0,27366.0
50005,0.053,1229.0,23010.0
50007,0.044000000000000004,5832.0,133896.0
50009,0.052000000000000005,226.0,4314.0
50011,0.049,2028.0,41447.0
50013,0.052000000000000005,300.0,5801.0
50015,0.057999999999999996,1200.0,20787.0
50017,0.049,1094.0,22372.0
50019,0.053,1088.0,20453.0
50021,0.053,2345.0,44395.0
50023,0.046,2123.0,45781.0
50025,0.053,1749.0,32968.0
50027,0.051,2209.0,43056.0
51001,0.109,2618.0,23922.0
51003,0.065,5551.0,84821.0
51005,0.065,702.0,10847.0
51007,0.105,1105.0,10533.0
51009,0.078,1864.0,23943.0
51011,0.08800000000000001,1157.0,13140.0
51013,0.048,9897.0,205835.0
51015,0.07400000000000001,4250.0,57636.0
51017,0.068,194.0,2841.0
51019,0.076,4706.0,61959.0
51021,0.067,265.0,3959.0
51023,0.053,1358.0,25736.0
51025,0.094,960.0,10159.0
51027,0.099,1325.0,13419.0
51029,0.10300000000000001,1173.0,11390.0
51031,0.07400000000000001,3158.0,42619.0
51033,0.08,2073.0,25915.0
51035,0.099,2120.0,21474.0
51036,0.114,539.0,4714.0
51037,0.085,741.0,8681.0
51041,0.07,21750.0,310817.0
51043,0.078,919.0,11739.0
51045,0.077,282.0,3649.0
51047,0.08900000000000001,3911.0,43996.0
51049,0.076,562.0,7363.0
51051,0.085,847.0,9997.0
51053,0.071,1587.0,22207.0
51057,0.099,785.0,7960.0
51059,0.076,73301.0,963320.0
51061,0.07,4355.0,61862.0
51063,0.076,898.0,11796.0
51065,0.059000000000000004,1235.0,20971.0
51067,0.079,3162.0,40247.0
51069,0.08199999999999999,6272.0,76450.0
51071,0.071,912.0,12774.0
51073,0.08,2501.0,31278.0
51075,0.039,742.0,18821.0
51077,0.07200000000000001,752.0,10427.0
51079,0.08800000000000001,1502.0,17082.0
51081,0.059000000000000004,351.0,5997.0
51083,0.08800000000000001,2133.0,24289.0
51085,0.055999999999999994,4998.0,89877.0
51087,0.068,18502.0,272794.0
51089,0.084,3083.0,36656.0
51091,0.084,120.0,1426.0
51093,0.062,1988.0,31991.0
51095,0.06,3511.0,58867.0
51097,0.095,483.0,5097.0
51099,0.064,1511.0,23767.0
51101,0.071,1082.0,15265.0
51103,0.10300000000000001,666.0,6477.0
51105,0.083,1272.0,15327.0
51107,0.055999999999999994,21644.0,387218.0
51109,0.08199999999999999,2599.0,31571.0
51111,0.10800000000000001,887.0,8200.0
51113,0.094,1003.0,10658.0
51115,0.07200000000000001,412.0,5729.0
51117,0.094,2015.0,21434.0
51119,0.11199999999999999,801.0,7153.0
51121,0.061,4539.0,74871.0
51125,0.122,1256.0,10325.0
51127,0.075,1485.0,19853.0
51131,0.099,812.0,8199.0
51133,0.098,751.0,7669.0
51135,0.094,1016.0,10846.0
51137,0.079,2379.0,30160.0
51139,0.09,1653.0,18379.0
51141,0.08199999999999999,1027.0,12512.0
51143,0.087,3788.0,43498.0
51145,0.063,1534.0,24256.0
51147,0.084,1174.0,13979.0
51149,0.064,1779.0,27689.0
51153,0.099,42752.0,430386.0
51155,0.065,1609.0,24867.0
51157,0.096,512.0,5350.0
51159,0.096,548.0,5700.0
51161,0.065,4814.0,73788.0
51163,0.073,1160.0,15968.0
51165,0.09300000000000001,6140.0,66337.0
51167,0.08199999999999999,1578.0,19281.0
51169,0.07200000000000001,1106.0,15375.0
51171,0.086,2990.0,34793.0
51173,0.079,1768.0,22333.0
51175,0.068,859.0,12545.0
51177,0.08,9934.0,124378.0
51179,0.06,8504.0,141977.0
51181,0.065,313.0,4810.0
51183,0.079,508.0,6449.0
51185,0.08,2302.0,28872.0
51187,0.086,2888.0,33558.0
51191,0.073,2833.0,38893.0
51193,0.099,1337.0,13551.0
51195,0.083,2140.0,25898.0
51197,0.07200000000000001,1575.0,21765.0
51199,0.06,3501.0,57875.0
51510,0.081,10860.0,134474.0
51520,0.079,1025.0,12923.0
51530,0.073,352.0,4834.0
51540,0.08,2952.0,37026.0
51550,0.068,14428.0,211455.0
51570,0.07,1038.0,14736.0
51580,0.069,311.0,4502.0
51590,0.084,2628.0,31382.0
51595,0.084,355.0,4202.0
51600,0.08800000000000001,1857.0,21181.0
51610,0.039,480.0,12456.0
51620,0.07200000000000001,462.0,6455.0
51630,0.087,2021.0,23224.0
51640,0.099,549.0,5524.0
51650,0.061,6695.0,110115.0
51660,0.132,5158.0,39164.0
51670,0.07400000000000001,1397.0,18845.0
51678,0.04,151.0,3757.0
51680,0.07,4069.0,57811.0
51683,0.14,5255.0,37636.0
51685,0.141,2097.0,14923.0
51690,0.078,850.0,10903.0
51700,0.071,10581.0,148533.0
51710,0.081,14608.0,179265.0
51720,0.059000000000000004,174.0,2938.0
51730,0.075,1996.0,26441.0
51735,0.05,505.0,10185.0
51740,0.07,5494.0,78002.0
51750,0.059000000000000004,699.0,11825.0
51760,0.086,15679.0,183126.0
51770,0.085,6690.0,78560.0
51775,0.055,1040.0,18810.0
51790,0.07200000000000001,1419.0,19643.0
51800,0.064,5184.0,81390.0
51810,0.07200000000000001,27259.0,377801.0
51820,0.08800000000000001,1632.0,18548.0
51830,0.078,650.0,8305.0
51840,0.105,2337.0,22152.0
53001,0.132,2381.0,18074.0
53003,0.068,1130.0,16651.0
53005,0.083,14793.0,178248.0
53007,0.128,7995.0,62450.0
53009,0.09300000000000001,4825.0,51920.0
53011,0.069,29756.0,432015.0
53013,0.076,218.0,2854.0
53015,0.075,6714.0,89739.0
53017,0.13,4630.0,35617.0
53019,0.08900000000000001,448.0,5051.0
53021,0.134,11462.0,85388.0
53023,0.07,121.0,1727.0
53025,0.13,11031.0,85138.0
53027,0.099,5581.0,56582.0
53029,0.067,4184.0,62306.0
53031,0.079,1561.0,19756.0
53033,0.057,111216.0,1940402.0
53035,0.071,15437.0,218308.0
53037,0.084,3094.0,36987.0
53039,0.09699999999999999,1669.0,17289.0
53041,0.09,6047.0,66908.0
53043,0.079,679.0,8553.0
53045,0.105,5205.0,49806.0
53047,0.157,5025.0,31932.0
53049,0.099,1579.0,15878.0
53051,0.077,790.0,10225.0
53053,0.066,52009.0,785147.0
53055,0.099,1184.0,11970.0
53057,0.085,8643.0,101194.0
53059,0.068,644.0,9437.0
53061,0.067,48345.0,717195.0
53063,0.062,27701.0,447194.0
53065,0.078,2774.0,35595.0
53067,0.067,16367.0,243184.0
53069,0.09300000000000001,290.0,3127.0
53071,0.085,3893.0,45572.0
53073,0.078,14275.0,183586.0
53075,0.067,2465.0,37016.0
53077,0.139,29775.0,214013.0
54001,0.076,881.0,11631.0
54003,0.07200000000000001,7842.0,109229.0
54005,0.069,1118.0,16228.0
54007,0.08199999999999999,723.0,8848.0
54009,0.057,895.0,15814.0
54011,0.078,5610.0,71818.0
54013,0.075,338.0,4492.0
54015,0.07200000000000001,441.0,6089.0
54017,0.077,375.0,4893.0
54019,0.078,2291.0,29324.0
54021,0.091,403.0,4447.0
54023,0.086,707.0,8225.0
54025,0.086,2096.0,24450.0
54027,0.08199999999999999,1430.0,17423.0
54029,0.071,1516.0,21370.0
54031,0.08,877.0,10921.0
54033,0.077,3939.0,51289.0
54035,0.071,1548.0,21837.0
54037,0.064,3083.0,47860.0
54039,0.075,10204.0,135770.0
54041,0.07200000000000001,948.0,13214.0
54043,0.07200000000000001,1137.0,15729.0
54045,0.084,1994.0,23830.0
54047,0.10400000000000001,1252.0,12008.0
54049,0.07,3059.0,43710.0
54051,0.063,1379.0,21997.0
54053,0.064,1208.0,18752.0
54055,0.079,3555.0,44777.0
54057,0.054000000000000006,1096.0,20433.0
54059,0.095,1702.0,17869.0
54061,0.062,5313.0,85483.0
54063,0.081,741.0,9154.0
54065,0.076,988.0,13047.0
54067,0.079,1455.0,18511.0
54069,0.066,2004.0,30584.0
54071,0.092,394.0,4284.0
54073,0.057999999999999996,316.0,5495.0
54075,0.099,534.0,5416.0
54077,0.084,2004.0,23845.0
54079,0.06,2712.0,45518.0
54081,0.079,4253.0,54143.0
54083,0.07400000000000001,1423.0,19196.0
54085,0.085,538.0,6316.0
