"geoid_tract","diabetes_pct_reduction_mean","diabetes_pct_reduction_p05","diabetes_pct_reduction_p95","high_bp_pct_reduction_mean","high_bp_pct_reduction_p05","high_bp_pct_reduction_p95","high_cholesterol_pct_reduction_mean","high_cholesterol_pct_reduction_p05","high_cholesterol_pct_reduction_p95","asthma_pct_reduction_mean","asthma_pct_reduction_p05","asthma_pct_reduction_p95","no_checkup_pct_reduction_mean","no_checkup_pct_reduction_p05","no_checkup_pct_reduction_p95"
"1009050400","0.035525766350816994","0.01697812390768256","0.05700528434428687","0.0966106760035017","0.04800602305182032","0.1535639695205605","0.12471647296930007","0.06582589858780395","0.19437487414840643","0.023380373081645374","0.01198022101681543","0.03723195854108241","0.3682936248224225","0.20624019983626304","0.5636744689924956"
"1009050500","0.03817713891949516","0.019823803767388154","0.06180768845173566","0.0988711190389153","0.05189127192171738","0.15763358707191175","0.124136690899383","0.06722191477374365","0.1877465198034768","0.024081316706588526","0.012461978956458829","0.03869552018204356","0.3721350458177845","0.21760041055851026","0.5678595822749212"
"1009050601","0.031328856653017774","0.01565934452911868","0.04918297852604429","0.090815514416675","0.047009901555088225","0.14154730183974437","0.11971280970824788","0.06433428889412267","0.18723512918881527","0.02199880718745196","0.010476133082677728","0.03517861403375491","0.368771890313351","0.20736406285237166","0.5584035764158075"
"1009050602","0.029839931308194224","0.014749171125783571","0.04780197724500874","0.0882478077734235","0.046069348330049935","0.1422596584382891","0.11707948248572704","0.06215765755417707","0.18519151241714996","0.02201756620935068","0.01147262262370163","0.034460302951479456","0.36524283476753583","0.20804696065777975","0.5576592043918522"
"1009050700","0.03907490022145201","0.019996004745949904","0.06432154479792483","0.10235199668855188","0.054670429918711363","0.16342636740851027","0.1297527636913034","0.07089601793048209","0.20325106075283636","0.024289611965029073","0.0121405345409214","0.03875893743423333","0.37628808657786816","0.21330791681819478","0.5653248728999121"
"1011952100","0.07370746969262222","0.036287296287355386","0.11781608356428457","0.14198259453292456","0.07351357097427719","0.22500958829177686","0.13104711379344383","0.0698036037189599","0.20624512985516955","0.031125814131695562","0.015902239999890166","0.04982568049680301","0.4131552590542077","0.23200145405755798","0.6331001212955634"
"1011952200","0.05617312655596317","0.02744452973033163","0.08956893488697934","0.1228966148456709","0.06129756275547544","0.19134748992273287","0.11901400545678738","0.06423914464483918","0.1860151156933094","0.026622171495593806","0.013020569243756299","0.04105638236822832","0.39063438062571937","0.22242436787350842","0.6005216057599707"
"1011952500","0.045317718451454915","0.022787502568649427","0.07074321185604382","0.11573051018221354","0.06091283460442324","0.17781831732425338","0.129011627645768","0.06813951955597458","0.19932756643683724","0.024378958903017056","0.012633336843751137","0.037692069707962315","0.40128925365048096","0.22763172425258288","0.5995436935707179"
"1013952700","0.04778573416759611","0.024675655913787148","0.07763278901556751","0.11230734449636255","0.05956918155182809","0.18156522819823503","0.12647516230720843","0.06811547328968107","0.19591562383856997","0.025950825229058026","0.013401646780739055","0.04061119937487027","0.38856263449747747","0.22431507297531758","0.5983085759122652"
"1013952800","0.03735324395867034","0.018932076651620847","0.060970618982698434","0.1023134998001266","0.05228585676140128","0.16340448639823643","0.13069472394696174","0.07181785306479281","0.20345417329254964","0.0228636918916484","0.011907790040081113","0.0361663913684738","0.38721807939062747","0.22583543004381815","0.5838199594257412"
"1013952900","0.05062726388394415","0.024352241240773922","0.08340588283918052","0.1154768983757516","0.06171401571357396","0.185437739980592","0.12498588970233399","0.06596210221772965","0.19736969742016947","0.027505171848642092","0.01452751885262952","0.04386652776998295","0.3926538088694692","0.22292517762467437","0.5938079415765599"
"1013953000","0.050727664834971466","0.026532026953714816","0.08070651146766956","0.11717709286127115","0.062337455831207","0.18440085038890236","0.13388974050741353","0.07309669377215618","0.21174404581333606","0.025344224665167676","0.012976157919226879","0.04028934718650312","0.3938011380893001","0.22238648600093647","0.5993101030402184"
"1013953100","0.052913299006427564","0.02529144246670516","0.08520562734768213","0.11828468064259383","0.0597024702173942","0.18677145569791978","0.11914012967021181","0.06580471417566551","0.17929421156010197","0.029404390325015746","0.015282308441103756","0.0468905871043476","0.40011389470002495","0.23187419973056964","0.6068175897221032"
"1013953200","0.043106633586747094","0.022162730389202058","0.06905739602571392","0.10817055362322964","0.05498382918075225","0.16969108004391473","0.1276903359293544","0.07165691843433154","0.19879171547675867","0.02470843012031934","0.011796273130013607","0.03882455657530487","0.3884789646920165","0.21836028814702577","0.5953008525683726"
"1013953300","0.03986465122395989","0.020516048726823173","0.06263243603688952","0.10513131119705432","0.055014514845226736","0.16145997717697874","0.135673208293301","0.07057956680593092","0.20887680621844024","0.023257741419265558","0.012357897658624396","0.03715726574937574","0.387157445657124","0.22217423844716183","0.5803293631530368"
"1013953400","0.06497207748614606","0.031329766388083685","0.10487303842225973","0.13407364400710328","0.06982859410717106","0.20907088810777041","0.13887390564682206","0.07222907268782863","0.21435081056977984","0.029152941115174087","0.01487017490550728","0.046665551728638094","0.4102726046259775","0.235080893855112","0.6129800828649976"
"1013953500","0.04928515632738856","0.023870030496400484","0.08002817559091402","0.11460258538524758","0.06003088282201888","0.18331263200189563","0.13635985792199137","0.07038566247217638","0.2121434216139277","0.026104149983004563","0.013214546157566858","0.041465105955835906","0.38613566932298654","0.22022866408615313","0.5886111477791347"
"1015000200","0.05152841817942537","0.026016016344070067","0.08192585877049141","0.11836705161987664","0.061277262022359176","0.1811912609481009","0.1166081077902704","0.06391538113653615","0.18153511439229664","0.027888667482925334","0.014150941799694993","0.04249647094921502","0.3851264922468035","0.21576827911932245","0.5741850913684875"
"1015000300","0.06949032301193107","0.03418443611486802","0.10911977001034237","0.13706482162981432","0.06944426412714035","0.21408978356514757","0.12074057696278262","0.06634466018449138","0.1838814323947264","0.032278784891252604","0.01649774998773649","0.04989780607091426","0.396542481451376","0.21741081653453678","0.5988008008705851"
"1015000400","0.06833501934738086","0.03425138960917015","0.11228081875757781","0.1339947012819736","0.06912655832164234","0.21730731242841547","0.1288037669240451","0.06703406123983294","0.20174529830438948","0.03028159102680524","0.016123046533002172","0.048136314229030176","0.3912957548021179","0.22575186349193627","0.5960723406617899"
"1015000500","0.08565740243639303","0.04421150834906134","0.13690325792123442","0.148902284594998","0.07850187958592666","0.2341704186783145","0.12583378941239076","0.06763215310077512","0.19367882877369189","0.03467586861539131","0.017950219631759672","0.05477255960330235","0.4072960626871229","0.22643881415722653","0.600691311219889"
"1015000600","0.05605837071416863","0.027994788087540357","0.0908890521917573","0.12048886333252082","0.06131480729590941","0.19204782745229196","0.10577194170163456","0.05426478652013132","0.16617030677302796","0.0323116681919372","0.01632009277316041","0.0500863472068499","0.3769340324463108","0.216231295660496","0.573381732839375"
"1015000700","0.04271630498430571","0.021499073300026116","0.06739944947387466","0.10667692883268283","0.0562975007321909","0.16996765579694015","0.11368576516230669","0.06249085797293908","0.17708453224226633","0.028045776734525803","0.014370324912399006","0.04357526483943292","0.38239370010567175","0.21914418327350962","0.5690688121999682"
"1015000800","0.05850102700377724","0.028936160730172383","0.09114567314573782","0.1244029857238633","0.06353542507908373","0.1918398839592408","0.12795246753186204","0.06722865001810888","0.2015697062221245","0.027871806120669727","0.014498220533056641","0.043813835173427976","0.38191791549690024","0.2115447719244267","0.5638993587202028"
"1015000900","0.04836593265447604","0.023482168658223085","0.07889751036686914","0.12154881200016034","0.06234435433301793","0.19564859790907757","0.14027094474938123","0.07143208936280912","0.22045887302463524","0.023153404653416754","0.011952255621946533","0.03707710779353123","0.3933220347068905","0.21650617736294048","0.6045761697560016"
"1015001000","0.037040234209473916","0.018277092279825775","0.05910316846127256","0.10076015639013326","0.052463604962920504","0.1615094388953542","0.12227052135180824","0.06417314698444115","0.19128076087827875","0.022369458244487175","0.011356324479639173","0.0354932700730993","0.3737801561248789","0.2056372503864614","0.5691017476468063"
"1015001100","0.03426222449132682","0.01823423125810862","0.05348400484146381","0.0950523484060831","0.05076208790005589","0.1487341687713827","0.11844549266403961","0.06306906920670746","0.1878065040818097","0.023038263306013888","0.012129749448589895","0.036075795307532986","0.3698631752489091","0.21763803548425126","0.5676820690506091"
"1015001201","0.054392339070891346","0.025605267105046674","0.08562195173745615","0.11888339424355854","0.059249870420665776","0.1871795962262894","0.1275298815368204","0.06681168510612952","0.20084087325688071","0.02823341102100197","0.014722322320834686","0.04347748224895137","0.37697307969859944","0.20769059925989805","0.576072004949914"
"1015001202","0.04082246584048711","0.02143461088389827","0.06527097637669159","0.10140860644634626","0.053733866120765646","0.1602114815373115","0.12009960569888659","0.06369551362098208","0.18866453762351681","0.025764962727676376","0.013117422248934918","0.04070097699415859","0.3590241476431839","0.20457319621706407","0.5414362313706368"
"1015001300","0.048632372989387475","0.024234520677028998","0.07796347203038942","0.11285296477083562","0.055929210404744675","0.1753911104041298","0.13186656692155874","0.06893304123219181","0.20344120683590247","0.027805763525019365","0.01404263647900932","0.045795748603959394","0.36379720708144175","0.20470467569040102","0.5433063681166683"
"1015001400","0.04350592843270769","0.021064112216303284","0.06950473459262052","0.10674159632099281","0.05293556544768673","0.17118047952204737","0.12218333811695613","0.06320541015337917","0.19058617623617824","0.025262707351267448","0.01345450537918576","0.03988191078803633","0.3651318636509483","0.20528503684358598","0.5526430651440947"
"1015001500","0.04119564912893088","0.019989965377282773","0.06801891162856834","0.10453537357131577","0.0530999144400814","0.1675527321953793","0.12436139121027617","0.06700377332016691","0.1940736344257097","0.025653145139749277","0.013345383892325938","0.040950299400027375","0.3649026057958765","0.206809558509541","0.5440562557246605"
"1015001600","0.039473138050010334","0.018402826169917803","0.06325054785470893","0.10185952638290595","0.05020748299034168","0.16365430828286","0.11869684470536314","0.06298423998165859","0.1860809784693328","0.02562487061145415","0.013381598947910056","0.040789735836403204","0.35931834233188853","0.20304572588817657","0.5400093704443225"
"1015001700","0.04027352971980775","0.019138946617866866","0.06419672400887882","0.10587245810585613","0.05259218425721561","0.16564109310405545","0.12537874999354895","0.06900357633587717","0.19326407172236038","0.023589462174075967","0.011660814127943071","0.03698644259351749","0.3731128042934974","0.21182242113218194","0.5655838739930296"
"1015001800","0.034078581603954265","0.016724782239693287","0.055106884027081526","0.09392418616039676","0.04844075219129315","0.15193445371624664","0.11650004618378279","0.062075665473770025","0.18376079493874586","0.02376860143959613","0.01193054678519388","0.0379133663226514","0.3626494161296474","0.19862935253332703","0.5601696657880907"
