,geoid,uninsured_rate,uninsured_count,total_population
2130,39171,0.068,1925.0,28443.0
2131,39173,0.055,5804.0,106057.0
2132,39175,0.059,1014.0,17066.0
2133,40001,0.162,2460.0,15166.0
2134,40003,0.15,518.0,3461.0
2135,40005,0.179,1770.0,9902.0
2136,40007,0.2,807.0,4036.0
2137,40009,0.155,2530.0,16320.0
2138,40011,0.154,1027.0,6663.0
2139,40013,0.174,6728.0,38609.0
2140,40015,0.165,2927.0,17763.0
2141,40017,0.103,14841.0,144635.0
2142,40019,0.16,6393.0,39936.0
2143,40021,0.171,6194.0,36144.0
2144,40023,0.154,1703.0,11058.0
2145,40025,0.148,251.0,1696.0
2146,40027,0.1159999999999999,28519.0,245165.0
2147,40029,0.192,794.0,4129.0
2148,40031,0.127,12376.0,97497.0
2149,40033,0.138,602.0,4355.0
2150,40035,0.154,1609.0,10446.0
2151,40037,0.13,7677.0,58948.0
2152,40039,0.153,3473.0,22746.0
2153,40041,0.175,5179.0,29536.0
2154,40043,0.151,537.0,3564.0
2155,40045,0.15,417.0,2772.0
2156,40047,0.157,7957.0,50756.0
2157,40049,0.163,3412.0,20920.0
2158,40051,0.135,6165.0,45804.0
2159,40053,0.139,445.0,3211.0
2160,40055,0.124,471.0,3787.0
2161,40057,0.176,338.0,1918.0
2162,40059,0.184,460.0,2502.0
2163,40061,0.1639999999999999,1486.0,9039.0
2164,40063,0.149,1355.0,9112.0
2165,40065,0.141,2878.0,20367.0
2166,40067,0.15,640.0,4267.0
2167,40069,0.139,1105.0,7969.0
2168,40071,0.141,4825.0,34224.0
2169,40073,0.177,2242.0,12641.0
2170,40075,0.139,915.0,6598.0
2171,40077,0.145,1032.0,7140.0
2172,40079,0.191,7298.0,38244.0
2173,40081,0.155,4278.0,27595.0
2174,40083,0.129,5415.0,41828.0
2175,40085,0.163,1345.0,8236.0
2176,40087,0.1369999999999999,5242.0,38218.0
2177,40089,0.1639999999999999,4058.0,24751.0
2178,40091,0.175,2463.0,14101.0
2179,40093,0.1669999999999999,983.0,5902.0
2180,40095,0.186,2277.0,12240.0
2181,40097,0.139,4329.0,31122.0
2182,40099,0.1639999999999999,1719.0,10495.0
2183,40101,0.152,7705.0,50734.0
2184,40103,0.123,1051.0,8538.0
2185,40105,0.139,1043.0,7494.0
2186,40107,0.151,1197.0,7942.0
2187,40109,0.149,100497.0,675194.0
2188,40111,0.15,4306.0,28721.0
2189,40113,0.135,4632.0,34187.0
2190,40115,0.161,3788.0,23555.0
2191,40117,0.142,1763.0,12421.0
2192,40119,0.144,9119.0,63358.0
2193,40121,0.155,5085.0,32704.0
2194,40123,0.162,4937.0,30452.0
2195,40125,0.141,8161.0,57773.0
2196,40127,0.161,1285.0,7958.0
2197,40129,0.131,333.0,2539.0
2198,40131,0.126,10146.0,80704.0
2199,40133,0.179,3267.0,18251.0
2200,40135,0.165,5185.0,31349.0
2201,40137,0.144,4987.0,34573.0
2202,40139,0.188,3296.0,17537.0
2203,40141,0.175,964.0,5505.0
2204,40143,0.142,80299.0,565843.0
2205,40145,0.121,8662.0,71529.0
2206,40147,0.125,5250.0,41941.0
2207,40149,0.146,1262.0,8619.0
2208,40151,0.126,781.0,6202.0
2209,40153,0.1669999999999999,2584.0,15436.0
2210,41001,0.073,865.0,11926.0
2211,41003,0.057,4281.0,75002.0
2212,41005,0.0559999999999999,19215.0,342104.0
2213,41007,0.087,2704.0,31064.0
2214,41009,0.069,2945.0,42828.0
2215,41011,0.074,3461.0,46484.0
2216,41013,0.062,1210.0,19656.0
2217,41015,0.081,1226.0,15089.0
2218,41017,0.071,11563.0,163247.0
2219,41019,0.069,5708.0,82363.0
2220,41021,0.076,107.0,1402.0
2221,41023,0.0819999999999999,402.0,4904.0
2222,41025,0.078,426.0,5463.0
2223,41027,0.115,2273.0,19722.0
2224,41029,0.077,13038.0,169322.0
2225,41031,0.081,1490.0,18466.0
2226,41033,0.078,4948.0,63733.0
2227,41035,0.089,4795.0,53705.0
2228,41037,0.1,578.0,5761.0
2229,41039,0.079,23635.0,298310.0
2230,41041,0.088,2993.0,34179.0
2231,41043,0.079,8318.0,104881.0
2232,41045,0.1,2333.0,23388.0
2233,41047,0.103,28814.0,281031.0
2234,41049,0.107,1078.0,10098.0
2235,41051,0.071,47913.0,674195.0
2236,41053,0.073,5199.0,71414.0
2237,41055,0.071,103.0,1457.0
2238,41057,0.0819999999999999,1591.0,19503.0
2239,41059,0.088,5517.0,62725.0
2240,41061,0.073,1489.0,20299.0
2241,41063,0.08,434.0,5397.0
2242,41065,0.103,2127.0,20561.0
2243,41067,0.06,30965.0,512084.0
2244,41069,0.092,82.0,895.0
2245,41071,0.084,7061.0,83849.0
2246,42001,0.07,5562.0,78976.0
2247,42003,0.047,44941.0,955464.0
2248,42005,0.0559999999999999,2746.0,49052.0
2249,42007,0.049,6244.0,127289.0
2250,42009,0.074,2653.0,36018.0
2251,42011,0.075,25740.0,343592.0
2252,42013,0.063,5852.0,92574.0
2253,42015,0.076,3500.0,46138.0
2254,42017,0.053,26839.0,510580.0
2255,42019,0.043,6471.0,151654.0
2256,42021,0.051,4879.0,95616.0
2257,42023,0.072,224.0,3129.0
2258,42025,0.068,3453.0,50451.0
2259,42027,0.062,7130.0,114540.0
2260,42029,0.057,25312.0,440356.0
2261,42031,0.081,2249.0,27723.0
2262,42033,0.064,3692.0,57492.0
2263,42035,0.085,2451.0,28820.0
2264,42037,0.06,2939.0,48767.0
2265,42039,0.1,6146.0,61359.0
2266,42041,0.053,10864.0,205123.0
2267,42043,0.069,15989.0,231847.0
2268,42045,0.054,24441.0,453099.0
2269,42047,0.06,1398.0,23111.0
2270,42049,0.061,12659.0,206011.0
2271,42051,0.065,6152.0,95139.0
2272,42053,0.077,207.0,2681.0
2273,42055,0.085,10579.0,124261.0
2274,42057,0.061,684.0,11225.0
2275,42059,0.064,1605.0,25057.0
2276,42061,0.0579999999999999,1728.0,29545.0
2277,42063,0.079,4798.0,60836.0
2278,42065,0.085,2885.0,33840.0
2279,42067,0.1159999999999999,2128.0,18304.0
2280,42069,0.0579999999999999,9669.0,165982.0
2281,42071,0.121,53259.0,438775.0
2282,42073,0.068,4376.0,64194.0
2283,42075,0.0969999999999999,10937.0,112779.0
2284,42077,0.073,22156.0,304814.0
2285,42079,0.067,16976.0,252871.0
2286,42081,0.068,5863.0,85973.0
2287,42083,0.061,1779.0,29368.0
2288,42085,0.07,5609.0,79755.0
2289,42087,0.114,4063.0,35666.0
2290,42089,0.068,9029.0,132157.0
2291,42091,0.043,29952.0,688674.0
2292,42093,0.044,611.0,13771.0
2293,42095,0.0579999999999999,13945.0,241802.0
2294,42097,0.067,4531.0,67964.0
2295,42099,0.098,3586.0,36493.0
2296,42101,0.077,97955.0,1267325.0
2297,42103,0.068,3116.0,45741.0
2298,42105,0.07,840.0,11973.0
2299,42107,0.072,7735.0,107932.0
2300,42109,0.1,2931.0,29224.0
2301,42111,0.076,3969.0,51989.0
2302,42113,0.081,312.0,3866.0
2303,42115,0.089,2536.0,28387.0
2304,42117,0.076,2303.0,30215.0
2305,42119,0.089,2458.0,27697.0
2306,42121,0.065,2420.0,37198.0
2307,42123,0.059,1649.0,28162.0
2308,42125,0.0559999999999999,8978.0,161745.0
2309,42127,0.074,2629.0,35680.0
2310,42129,0.047,12510.0,263817.0
2311,42131,0.052,1014.0,19611.0
2312,42133,0.057,21211.0,370184.0
2313,44001,0.036,1337.0,37635.0
2314,44003,0.04,5405.0,136707.0
2315,44005,0.038,2308.0,60992.0
2316,44007,0.061,32041.0,527810.0
2317,44009,0.037,3472.0,94717.0
2318,45001,0.1159999999999999,2073.0,17923.0
2319,45003,0.107,14391.0,135061.0
2320,45005,0.136,648.0,4751.0
2321,45007,0.115,19408.0,168107.0
2322,45009,0.139,1248.0,8958.0
2323,45011,0.127,1981.0,15647.0
2324,45013,0.11,14556.0,132112.0
2325,45015,0.0969999999999999,19671.0,203441.0
2326,45017,0.107,1119.0,10467.0
2327,45019,0.0969999999999999,32423.0,335178.0
2328,45021,0.115,5170.0,44981.0
2329,45023,0.11,2764.0,25163.0
2330,45025,0.124,4273.0,34393.0
2331,45027,0.128,2754.0,21478.0
2332,45029,0.135,4044.0,29957.0
2333,45031,0.1119999999999999,5393.0,48176.0
2334,45033,0.132,2883.0,21870.0
2335,45035,0.104,14422.0,138796.0
2336,45037,0.125,2399.0,19121.0
2337,45039,0.098,1471.0,14967.0
2338,45041,0.105,11372.0,107888.0
2339,45043,0.118,5182.0,43777.0
2340,45045,0.104,46580.0,447092.0
2341,45047,0.1159999999999999,6069.0,52517.0
2342,45049,0.134,1731.0,12895.0
2343,45051,0.147,40248.0,274062.0
2344,45053,0.159,3618.0,22787.0
2345,45055,0.1009999999999999,5503.0,54305.0
2346,45057,0.096,7666.0,80196.0
2347,45059,0.127,6742.0,52972.0
2348,45061,0.115,1274.0,11122.0
2349,45063,0.104,26036.0,251139.0
2350,45065,0.0969999999999999,501.0,5174.0
2351,45067,0.124,2666.0,21458.0
2352,45069,0.1169999999999999,2082.0,17800.0
2353,45071,0.121,3461.0,28687.0
2354,45073,0.133,7981.0,59993.0
2355,45075,0.111,6630.0,59986.0
2356,45077,0.1159999999999999,11801.0,102031.0
2357,45079,0.096,31804.0,331038.0
2358,45081,0.141,2068.0,14718.0
2359,45083,0.123,34559.0,281607.0
2360,45085,0.106,8690.0,81810.0
2361,45087,0.113,2320.0,20514.0
2362,45089,0.11,2312.0,21062.0
2363,45091,0.089,21792.0,245632.0
2364,46003,0.11,235.0,2129.0
2365,46005,0.129,2017.0,15608.0
2366,46007,0.142,351.0,2465.0
2367,46009,0.091,393.0,4324.0
2368,46011,0.077,2127.0,27751.0
2369,46013,0.099,2990.0,30192.0
2370,46015,0.134,557.0,4143.0
2371,46017,0.128,174.0,1355.0
2372,46019,0.143,1224.0,8566.0
2373,46021,0.1,92.0,917.0
2374,46023,0.155,1068.0,6874.0
2375,46025,0.094,278.0,2955.0
2376,46027,0.1009999999999999,1114.0,11030.0
2377,46029,0.104,2398.0,22970.0
2378,46031,0.103,293.0,2845.0
2379,46033,0.13,780.0,5996.0
2380,46035,0.11,1721.0,15621.0
2381,46037,0.125,491.0,3917.0
2382,46039,0.096,323.0,3367.0
2383,46041,0.176,679.0,3855.0
2384,46043,0.128,266.0,2077.0
2385,46045,0.095,296.0,3114.0
2386,46047,0.128,636.0,4974.0
2387,46049,0.107,166.0,1556.0
2388,46051,0.104,584.0,5611.0
2389,46053,0.151,437.0,2887.0
2390,46055,0.104,139.0,1341.0
2391,46057,0.118,637.0,5401.0
2392,46059,0.103,239.0,2329.0
2393,46061,0.088,256.0,2906.0
2394,46063,0.113,117.0,1036.0
2395,46065,0.076,1026.0,13507.0
2396,46067,0.091,518.0,5690.0
2397,46069,0.087,76.0,871.0
2398,46071,0.162,349.0,2157.0
2399,46073,0.088,102.0,1160.0
2400,46075,0.09,58.0,646.0
2401,46077,0.1,404.0,4051.0
2402,46079,0.095,741.0,7791.0
2403,46081,0.1119999999999999,2219.0,19866.0
2404,46083,0.066,3996.0,60867.0
2405,46085,0.142,383.0,2705.0
2406,46087,0.11,515.0,4674.0
2407,46089,0.08,133.0,1658.0
2408,46091,0.105,348.0,3323.0
2409,46093,0.086,2107.0,24587.0
2410,46095,0.144,200.0,1390.0
2411,46097,0.106,186.0,1753.0
2412,46099,0.092,15880.0,172062.0
2413,46101,0.118,580.0,4924.0
2414,46102,0.1369999999999999,1285.0,9380.0
2415,46103,0.108,9456.0,87925.0
2416,46105,0.1169999999999999,238.0,2037.0
2417,46107,0.083,146.0,1756.0
2418,46109,0.148,1070.0,7220.0
2419,46111,0.108,203.0,1875.0
2420,46115,0.11,519.0,4720.0
2421,46117,0.103,236.0,2301.0
2422,46119,0.065,70.0,1075.0
2423,46121,0.131,881.0,6702.0
2424,46123,0.162,650.0,4021.0
2425,46125,0.0969999999999999,671.0,6926.0
2426,46127,0.074,1026.0,13838.0
2427,46129,0.123,470.0,3825.0
2428,46135,0.1009999999999999,1715.0,17037.0
2429,46137,0.119,214.0,1804.0
2430,47001,0.108,6751.0,62662.0
2431,47003,0.129,5586.0,43260.0
2432,47005,0.131,1576.0,12005.0
2433,47007,0.161,1581.0,9814.0
2434,47009,0.113,12341.0,109636.0
2435,47011,0.1119999999999999,10032.0,89336.0
2436,47013,0.121,3775.0,31075.0
2437,47015,0.127,1530.0,12061.0
2438,47017,0.095,2063.0,21691.0
2439,47019,0.134,5709.0,42545.0
2440,47021,0.119,4165.0,35037.0
2441,47023,0.114,1526.0,13389.0
2442,47025,0.115,2840.0,24595.0
2443,47027,0.126,711.0,5640.0
2444,47029,0.128,3651.0,28526.0
2445,47031,0.111,5450.0,48920.0
2446,47033,0.132,1471.0,11148.0
2447,47035,0.129,5514.0,42733.0
2448,47037,0.127,75008.0,589686.0
2449,47039,0.1159999999999999,1017.0,8777.0
2450,47041,0.1369999999999999,2326.0,16926.0
2451,47043,0.114,5243.0,46055.0
2452,47045,0.106,3120.0,29406.0
2453,47047,0.099,3252.0,32988.0
2454,47049,0.128,1875.0,14675.0
2455,47051,0.103,3377.0,32920.0
2456,47053,0.118,4880.0,41256.0
2457,47055,0.11,2597.0,23712.0
2458,47057,0.1159999999999999,2196.0,18922.0
2459,47059,0.12,6443.0,53753.0
2460,47061,0.1369999999999999,1478.0,10821.0
2461,47063,0.133,7051.0,53204.0
2462,47065,0.108,32251.0,298869.0
2463,47067,0.105,539.0,5124.0
2464,47069,0.105,1757.0,16778.0
2465,47071,0.127,2596.0,20424.0
2466,47073,0.1119999999999999,5030.0,44967.0
2467,47075,0.119,1581.0,13301.0
2468,47077,0.1159999999999999,2586.0,22384.0
2469,47079,0.1159999999999999,2827.0,24393.0
2470,47081,0.132,2607.0,19679.0
2471,47083,0.13,842.0,6485.0
2472,47085,0.125,1858.0,14858.0
2473,47087,0.138,1255.0,9068.0
2474,47089,0.12,5265.0,43999.0
2475,47091,0.133,1637.0,12289.0
2476,47093,0.098,39550.0,405209.0
2477,47095,0.138,517.0,3741.0
2478,47097,0.1159999999999999,2136.0,18435.0
2479,47099,0.131,4874.0,37224.0
2480,47101,0.144,1458.0,10130.0
2481,47103,0.111,3170.0,28586.0
2482,47105,0.1119999999999999,4706.0,42024.0
2483,47107,0.121,5231.0,43065.0
2484,47109,0.13,2655.0,20381.0
2485,47111,0.143,3089.0,21670.0
2486,47113,0.108,8229.0,76099.0
2487,47115,0.119,2706.0,22810.0
2488,47117,0.107,3194.0,29878.0
2489,47119,0.099,8822.0,88937.0
2490,47121,0.108,1115.0,10356.0
2491,47123,0.118,4371.0,36944.0
2492,47125,0.094,19561.0,207981.0
2493,47127,0.098,516.0,5270.0
2494,47129,0.125,1918.0,15350.0
2495,47131,0.13,3072.0,23718.0
2496,47133,0.124,2261.0,18197.0
2497,47135,0.144,974.0,6758.0
2498,47137,0.168,614.0,3654.0
2499,47139,0.129,1794.0,13920.0
2500,47141,0.1119999999999999,7354.0,65881.0
2501,47143,0.132,3535.0,26764.0
2502,47145,0.089,3733.0,42167.0
2503,47147,0.1159999999999999,7389.0,63530.0
2504,47149,0.1,31605.0,316571.0
2505,47151,0.134,2392.0,17869.0
2506,47153,0.149,1934.0,12957.0
2507,47155,0.152,11809.0,77747.0
2508,47157,0.114,85214.0,748368.0
2509,47159,0.119,2016.0,16933.0
2510,47161,0.124,1373.0,11053.0
2511,47163,0.105,13008.0,123859.0
2512,47165,0.096,16252.0,169907.0
2513,47167,0.096,4908.0,51043.0
2514,47169,0.092,750.0,8131.0
2515,47171,0.108,1435.0,13299.0
2516,47173,0.128,2109.0,16457.0
2517,47175,0.111,534.0,4799.0
2518,47177,0.147,5028.0,34096.0
2519,47179,0.12,12720.0,106270.0
2520,47181,0.113,1250.0,11102.0
2521,47183,0.1159999999999999,2898.0,24993.0
2522,47185,0.141,3115.0,22149.0
2523,47187,0.057,12759.0,225487.0
2524,47189,0.087,11620.0,133199.0
2525,48001,0.177,6314.0,35754.0
2526,48003,0.2289999999999999,3747.0,16383.0
2527,48005,0.196,13772.0,70139.0
2528,48007,0.206,3643.0,17683.0
2529,48009,0.1669999999999999,1166.0,6964.0
2530,48011,0.1159999999999999,165.0,1428.0
2531,48013,0.2019999999999999,8671.0,42915.0
2532,48015,0.191,4646.0,24347.0
2533,48017,0.266,1485.0,5586.0
2534,48019,0.195,3032.0,15585.0
2535,48021,0.208,18163.0,87480.0
2536,48023,0.166,441.0,2662.0
2537,48025,0.16,3061.0,19118.0
2538,48027,0.1639999999999999,54731.0,333311.0
2539,48029,0.18,315888.0,1758399.0
2540,48031,0.182,1656.0,9096.0
2541,48033,0.132,60.0,454.0
2542,48035,0.203,2835.0,13943.0
2543,48037,0.163,11546.0,70816.0
2544,48039,0.149,49082.0,328713.0
2545,48041,0.157,30835.0,196586.0
2546,48043,0.2269999999999999,1491.0,6575.0
2547,48045,0.215,237.0,1104.0
2548,48047,0.179,936.0,5227.0
2549,48049,0.178,5177.0,29155.0
2550,48051,0.211,3079.0,14607.0
2551,48053,0.195,7667.0,39260.0
2552,48055,0.228,8810.0,38717.0
2553,48057,0.168,2623.0,15650.0
2554,48059,0.178,1989.0,11153.0
2555,48061,0.252,90076.0,357201.0
2556,48063,0.2019999999999999,2067.0,10237.0
2557,48065,0.152,695.0,4587.0
2558,48067,0.176,3867.0,21926.0
2559,48069,0.253,1502.0,5938.0
2560,48071,0.14,6300.0,45058.0
2561,48073,0.196,7840.0,40093.0
2562,48075,0.184,819.0,4453.0
2563,48077,0.161,1289.0,7996.0
2564,48079,0.235,493.0,2099.0
2565,48081,0.182,449.0,2469.0
2566,48083,0.216,1254.0,5805.0
2567,48085,0.106,107877.0,1014918.0
2568,48087,0.26,536.0,2063.0
2569,48089,0.226,3560.0,15785.0
2570,48091,0.133,20078.0,150753.0
2571,48093,0.2189999999999999,2308.0,10553.0
2572,48095,0.165,277.0,1678.0
2573,48097,0.184,6255.0,34017.0
2574,48099,0.147,9248.0,62937.0
2575,48101,0.1669999999999999,162.0,970.0
2576,48103,0.2319999999999999,911.0,3926.0
2577,48105,0.267,629.0,2356.0
2578,48107,0.22,888.0,4035.0
2579,48109,0.2319999999999999,389.0,1677.0
2580,48111,0.28,1767.0,6317.0
2581,48113,0.236,528378.0,2240144.0
2582,48115,0.221,1946.0,8802.0
2583,48117,0.2269999999999999,3586.0,15779.0
2584,48119,0.1369999999999999,586.0,4289.0
2585,48121,0.115,98928.0,856564.0
2586,48123,0.188,2715.0,14405.0
2587,48125,0.1889999999999999,235.0,1243.0
2588,48127,0.1939999999999999,1313.0,6752.0
2589,48129,0.215,475.0,2212.0
2590,48131,0.18,1299.0,7233.0
2591,48133,0.2019999999999999,2702.0,13394.0
2592,48135,0.218,31020.0,142455.0
2593,48137,0.294,291.0,989.0
2594,48139,0.165,30152.0,182316.0
2595,48141,0.235,172459.0,735132.0
2596,48143,0.206,6986.0,33968.0
2597,48145,0.183,2162.0,11811.0
2598,48147,0.166,4614.0,27812.0
2599,48149,0.19,3427.0,18061.0
2600,48151,0.158,432.0,2738.0
2601,48153,0.249,1050.0,4222.0
2602,48155,0.183,143.0,783.0
2603,48157,0.124,94620.0,765835.0
2604,48159,0.146,1197.0,8180.0
2605,48161,0.1889999999999999,2712.0,14324.0
2606,48163,0.2189999999999999,2819.0,12895.0
2607,48165,0.32,6376.0,19932.0
2608,48167,0.158,46902.0,296212.0
2609,48169,0.222,748.0,3372.0
2610,48171,0.247,4718.0,19111.0
2611,48173,0.173,175.0,1009.0
2612,48175,0.165,883.0,5353.0
2613,48177,0.226,3641.0,16088.0
2614,48179,0.215,3445.0,16011.0
2615,48181,0.185,21447.0,115913.0
2616,48183,0.1989999999999999,20314.0,102258.0
2617,48185,0.1969999999999999,4456.0,22609.0
2618,48187,0.138,21281.0,154694.0
2619,48189,0.223,5664.0,25390.0
2620,48191,0.251,531.0,2113.0
2621,48193,0.223,1370.0,6152.0
2622,48195,0.271,1173.0,4327.0
2623,48197,0.1989999999999999,545.0,2745.0
2624,48199,0.166,7877.0,47566.0
2625,48201,0.222,916764.0,4131707.0
2626,48203,0.174,9549.0,54812.0
2627,48205,0.1669999999999999,588.0,3529.0
2628,48207,0.236,877.0,3718.0
2629,48209,0.138,31843.0,230576.0
2630,48211,0.208,544.0,2614.0
2631,48213,0.2239999999999999,14439.0,64601.0
2632,48215,0.302,231972.0,766992.0
2633,48217,0.196,5737.0,29272.0
2634,48219,0.225,3965.0,17637.0
2635,48221,0.166,8136.0,49114.0
2636,48223,0.203,6200.0,30508.0
2637,48225,0.198,2864.0,14487.0
2638,48227,0.198,4814.0,24266.0
2639,48229,0.256,530.0,2068.0
2640,48231,0.1889999999999999,16703.0,88373.0
2641,48233,0.1639999999999999,2690.0,16426.0
2642,48235,0.205,251.0,1224.0
2643,48237,0.223,1423.0,6381.0
2644,48239,0.198,2363.0,11932.0
2645,48241,0.2019999999999999,5086.0,25141.0
2646,48243,0.222,246.0,1110.0
2647,48245,0.205,40156.0,195900.0
2648,48247,0.214,822.0,3837.0
2649,48249,0.19,6097.0,32105.0
2650,48251,0.183,30189.0,165259.0
2651,48253,0.179,2090.0,11688.0
2652,48255,0.183,1786.0,9740.0
2653,48257,0.168,25521.0,151704.0
2654,48259,0.153,5968.0,39087.0
2655,48261,0.377,104.0,276.0
2656,48263,0.113,63.0,558.0
2657,48265,0.19,7081.0,37205.0
2658,48267,0.216,664.0,3077.0
2659,48269,0.203,40.0,197.0
2660,48271,0.129,249.0,1934.0
2661,48273,0.191,4752.0,24855.0
2662,48275,0.209,541.0,2585.0
2663,48277,0.182,7326.0,40279.0
2664,48279,0.23,2391.0,10379.0
2665,48281,0.175,3169.0,18094.0
2666,48283,0.223,947.0,4238.0
2667,48285,0.15,2333.0,15601.0
2668,48287,0.203,2851.0,14032.0
2669,48289,0.218,2645.0,12144.0
2670,48291,0.226,19083.0,84516.0
2671,48293,0.198,3295.0,16676.0
2672,48295,0.217,486.0,2241.0
2673,48297,0.213,1611.0,7549.0
2674,48299,0.196,2783.0,14165.0
2675,48301,0.022,1.0,45.0
2676,48303,0.163,43177.0,265615.0
2677,48305,0.1669999999999999,798.0,4769.0
2678,48307,0.223,1250.0,5599.0
2679,48309,0.185,40209.0,217044.0
2680,48311,0.159,71.0,446.0
2681,48313,0.243,2279.0,9377.0
2682,48315,0.1669999999999999,1150.0,6868.0
2683,48317,0.211,967.0,4585.0
2684,48319,0.24,661.0,2759.0
2685,48321,0.216,6320.0,29231.0
2686,48323,0.263,13101.0,49887.0
2687,48325,0.1669999999999999,7045.0,42208.0
2688,48327,0.258,345.0,1337.0
2689,48329,0.1889999999999999,28800.0,152762.0
2690,48331,0.193,3832.0,19879.0
2691,48333,0.216,682.0,3154.0
2692,48335,0.1669999999999999,915.0,5489.0
2693,48337,0.209,3431.0,16388.0
2694,48339,0.155,89936.0,581109.0
2695,48341,0.261,4765.0,18241.0
2696,48343,0.1669999999999999,1554.0,9301.0
2697,48345,0.165,119.0,723.0
2698,48347,0.192,9625.0,50232.0
2699,48349,0.187,8281.0,44263.0
2700,48351,0.204,1870.0,9149.0
2701,48353,0.1889999999999999,2193.0,11583.0
2702,48355,0.1939999999999999,56276.0,289726.0
2703,48357,0.281,2330.0,8295.0
2704,48359,0.156,201.0,1290.0
2705,48361,0.146,10382.0,70920.0
2706,48363,0.207,4791.0,23144.0
2707,48365,0.182,3245.0,17829.0
2708,48367,0.157,21856.0,139345.0
2709,48369,0.244,1969.0,8086.0
2710,48371,0.2239999999999999,2436.0,10853.0
2711,48373,0.19,7495.0,39505.0
2712,48375,0.2289999999999999,21206.0,92649.0
2713,48377,0.335,1488.0,4436.0
2714,48379,0.217,2077.0,9590.0
2715,48381,0.13,15728.0,121323.0
2716,48383,0.209,578.0,2761.0
2717,48385,0.207,401.0,1941.0
2718,48387,0.191,1632.0,8542.0
2719,48389,0.22,2125.0,9660.0
2720,48391,0.185,946.0,5103.0
2721,48393,0.123,77.0,624.0
2722,48395,0.174,2327.0,13377.0
2723,48397,0.1119999999999999,12023.0,107659.0
2724,48399,0.207,1605.0,7744.0
2725,48401,0.19,7371.0,38808.0
2726,48403,0.193,1343.0,6963.0
2727,48405,0.196,1107.0,5645.0
2728,48407,0.2019999999999999,4353.0,21585.0
2729,48409,0.1889999999999999,11131.0,58837.0
2730,48411,0.272,1053.0,3867.0
2731,48413,0.231,424.0,1834.0
2732,48415,0.209,2663.0,12757.0
2733,48417,0.205,515.0,2510.0
2734,48419,0.2239999999999999,4346.0,19372.0
2735,48421,0.273,640.0,2341.0
2736,48423,0.186,36195.0,194929.0
2737,48425,0.1639999999999999,1281.0,7814.0
2738,48427,0.25,14273.0,57097.0
2739,48429,0.207,1361.0,6560.0
2740,48431,0.142,172.0,1214.0
2741,48433,0.1639999999999999,141.0,862.0
2742,48435,0.213,544.0,2552.0
2743,48437,0.281,1423.0,5072.0
2744,48439,0.182,337288.0,1856916.0
2745,48441,0.187,22214.0,119003.0
2746,48443,0.191,88.0,460.0
2747,48445,0.236,2140.0,9071.0
2748,48447,0.1939999999999999,223.0,1152.0
2749,48449,0.242,6323.0,26154.0
2750,48451,0.181,17370.0,96155.0
2751,48453,0.128,148861.0,1163836.0
2752,48455,0.176,1795.0,10218.0
2753,48457,0.191,2596.0,13558.0
2754,48459,0.175,5991.0,34281.0
2755,48461,0.1969999999999999,507.0,2580.0
2756,48463,0.2289999999999999,4597.0,20053.0
2757,48465,0.214,8356.0,38958.0
2758,48467,0.192,9597.0,49893.0
2759,48469,0.191,14255.0,74520.0
2760,48471,0.186,9083.0,48774.0
2761,48473,0.183,8810.0,48245.0
2762,48475,0.233,2185.0,9366.0
2763,48477,0.163,4194.0,25719.0
2764,48479,0.271,63395.0,234193.0
2765,48481,0.206,6969.0,33770.0
2766,48483,0.257,963.0,3751.0
2767,48485,0.168,16720.0,99688.0
2768,48487,0.209,2075.0,9919.0
2769,48489,0.216,3134.0,14511.0
2770,48491,0.104,60940.0,584305.0
2771,48493,0.15,6556.0,43784.0
2772,48495,0.1969999999999999,1238.0,6281.0
2773,48497,0.179,11243.0,62735.0
2774,48499,0.198,6464.0,32609.0
2775,48501,0.266,1733.0,6504.0
2776,48503,0.211,2993.0,14162.0
2777,48505,0.237,2778.0,11733.0
2778,48507,0.171,1344.0,7842.0
2779,49001,0.123,715.0,5797.0
2780,49003,0.079,4213.0,53404.0
2781,49005,0.081,9840.0,122115.0
2782,49007,0.09,1470.0,16424.0
2783,49009,0.069,51.0,744.0
2784,49011,0.06,19966.0,330181.0
2785,49013,0.115,1978.0,17219.0
2786,49015,0.1009999999999999,834.0,8241.0
2787,49017,0.107,416.0,3897.0
2788,49019,0.132,1006.0,7634.0
2789,49021,0.1119999999999999,5860.0,52339.0
2790,49023,0.0969999999999999,1070.0,11006.0
2791,49025,0.104,635.0,6094.0
2792,49027,0.124,1344.0,10861.0
2793,49029,0.061,692.0,11321.0
2794,49031,0.119,124.0,1040.0
2795,49033,0.114,239.0,2090.0
2796,49035,0.104,107811.0,1037048.0
2797,49037,0.135,1408.0,10421.0
2798,49039,0.111,2513.0,22545.0
2799,49041,0.1169999999999999,2105.0,17935.0
2800,49043,0.089,3274.0,36761.0
2801,49045,0.077,5577.0,72303.0
2802,49047,0.122,3889.0,31925.0
2803,49049,0.08,51194.0,636394.0
2804,49051,0.083,2633.0,31604.0
2805,49053,0.1169999999999999,17723.0,151603.0
2806,49055,0.15,304.0,2030.0
2807,49057,0.09,21029.0,234874.0
2808,50001,0.044,1168.0,26427.0
2809,50003,0.052,1427.0,27366.0
2810,50005,0.053,1229.0,23010.0
2811,50007,0.044,5832.0,133896.0
2812,50009,0.052,226.0,4314.0
